video_id,video_title,comment_id,author,comment,likes,published_at,scrape_date
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgyJTElIO1QxUFQlb254AaABAg,@DatiSuhartina,Dokter fav kuh... barokah ilmunya,0,2 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxmngJNdOCHq_eVbY94AaABAg,@motolado4388,"Mksh dok ilmux sdh berbagi ,",0,3 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugz8KPLF2N_064-zejt4AaABAg,@SasanaAgus,Ilmu kuliah kedokteran dulu yang dibayar mahal...skrng dibagikan gratis oleh dokter Rully...semoga berkah dunia akhirat dok..,11,3 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgyigeWWuDqfx0aC8MJ4AaABAg,@samiasihasih5836,"Assalamu'alaikum, usia saya 54 th,, tampa di sadari gula darah puasa sy, 155,,saya sempat panik,, saat itu juga saya putuskan untuk tidak makan nasi, tidak minum2 manis hanya minum air putih,, makan sayur"" Rebus telur rebus, makan buah,, dan olah raga angkat beban di rumah, alhamdulillah sekang gula darah puasa turun jadi 105,,masih harus di turunkan lagi",1,3 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgwVIxWJcHfY-wNTSA94AaABAg,@ABUBAKAR-ld5um,"Trimksih ilmunya, semoga ini menjadikan Amaljaryah buat dr Ruly Aamiin",0,3 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugw7RZIgVUsuAZ6Qbnd4AaABAg,@euisrostikawati1489,Mksh dok,1,4 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgwOewhGWf3nUekrShJ4AaABAg,@AlrianiHespiati,"Alhamdulillah saya nyimak,mudah mudahan penyakit gula saya sembuh",1,4 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugzw0BZhoTtb-rHlWc54AaABAg,@m_z_s_d_s,Terima kasih ilmunya dok... sangat bermanfaat buat saya... semoga jadi amal di dunia dan di akhirat... Barakallaahu fiikum ❤,0,5 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugz96qp9BLb0yoWuMwl4AaABAg,@PipinPindarti,Dok gmn cara tes insulin,0,5 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgyWUKyYpSK6fSJDtNF4AaABAg,@PipinPindarti,Saya diabetes kok sering pusing y dok ..ke napa y,0,5 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugwp3gG_3nn9V8LAJuZ4AaABAg.AW20tRfB9R7AWf469xrCFL,@AntiyonoBudi,Saya bantu jawab ya . Kalau bisa mengatur kestabilan gula darah dan bisa menata pola hidup yang sehat dan selalu konsultasi dengan dokter Anda bisa berumur panjang . Ada penderita diabet yang bertahan hidup lebih dari 40 th . Jangan putus asa . Taati nasihat dokter anda .  Jangan mengobati sendiri menurut kemauan anda .,0,4 weeks ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgyigeWWuDqfx0aC8MJ4AaABAg.ATUpiDaWaE9AUdoPX99Am4,@DSeptiawan,Ceknya harus ambil sampel darah atau ada alat tanpa suntik?,0,2 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgykMBJNXtAoBmwTm4F4AaABAg,@militanraushanfikr3895,Trima kasih dok. Sangat bermanfaat,0,5 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgwrocvIeCQXFDfDHwd4AaABAg,@edithifle8863,Iya betul seneng banget dengar dokter Rully..jadi jelas infonya tks dokter Rully,0,5 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugz5We8jUp96t6jSqkV4AaABAg,@ridwanridwan-is1zb,Mantap  dan jelas infonya,0,5 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxY6-Y7_S70KfC8JD14AaABAg,@be-joykulineran,"Dok, sy laki² usia 63 tahun dengan berat badan saat ini antara 45-46 kg (dari asalnya 3 tahun lalu 62-65 kg), tinggi badan sy 156 cm. Sy intermiten fasting saat ini 16/8, dari awalnya 12/12 sy tingkatkan terus sampai 20/4, setelah berat badan sy mencapai 45-46 kg, secara perlahan sy jadikan sampai 16/8, sampai saat ini. Sekitar 6 bulan lalu gula darah puasa sy di 85 dan setelah makan 2 jam gula darah sy di 87, tapi 3 bulan lalu sy sempat cek gula darah puasa sy di 95 tapi tidak cek setelah 2 jam makan dan bulan lalu sy cek hba1c sy di posisi 5,1. Sy sudah -/+ 3 tahunan diet protein+lemak dan juga olah raga rutin body weight training -/+ 50menit di siang hari sebelum sy buka puasa, + weight training di sore hari (pull up & pull down dengan beban plate 10 kg + dumbell training beban plate 5 kg) -/+ 40-50 menit 2 hari sekali. Dan sy juga lakukan jalan kaki -/+ 50 an menit (-/+ 5000 an langkah) setiap 2 hari sekali, di siang hari start jam 11 an, hari Minggu sy tidak melakukan olah raga apapun, sy pakai untuk rest total, untuk refresh. Yang sy tanyakan adalah; apakah hba1c sy di 5,1 itu perlu diturunkan lagi atau cukup menjaga kestabilan di angka itu aja,,,? Trima kasih dr. Ruly,,,🙏🏻",0,5 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxTvaerVq59BCu8NGx4AaABAg,@frenytanaya510,Makasih dok,0,5 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugw6mHgrK6YYkZkGjqd4AaABAg,@tumirah5489,matur nuwun dok .,0,5 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgygIF8LtpA-egEl6Lx4AaABAg,@AgusDwiyanto-r1e,Ok. Mksh infonya dr. Sangat bermanfaat,0,6 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgzIdCjtzgB6yHCAzh14AaABAg,@suratinsuratin7634,Terima kasih dok semuga ilmunya bermanfaat untuk orang banyak,0,6 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugyq7OTYovJQrnqLWTd4AaABAg,@ngungukvlog2561,"Assalamualaikum warahmatullahi wabarakatuh dokter terimakasih banyak semoga allaah membalas kebaikan dokter , berkah segalanya aamiin ya Allaah 🤲😇",5,6 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxD6AqVLhyX0dK1cBl4AaABAg,@Jojon_Siliwangi,"AWAL PERIKSA GULA DARAH 350, TERUS DISARANKAN PUASA UNTUK TIDAK SARAPAN PAGI, NANTI MAKAN JAM 1 SIANG PAKAI NASI BERAS MERAH DGN LAUK BEBAS, TERUS PUASA LG SAMPAI JAM 7 MALAM BOLEH MKN SEPERTI SIANG TADI, ATAU BISA GANTI MKN APEL. SELAMA RENTANG PUASA TIDAK BOLEH NGEMIL & BOLEH MINUM AIR PUTIH SEBEBASNYA. ALHAMDULILLAH  BADAN LEBIH SEHAT, PERUT GAJ BUNCIT LG & GULA DARAH DIBAWAH 100 & INI SAYA LAKUKAN SELAMA BARU 2 BULAN.",1,6 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgwnAZ9Bxa8GatIfVNB4AaABAg,@vendypaat8992,Ikuti ah,0,7 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxqCFiE8v2RPGUgfzx4AaABAg,@shandiyapoerba8914,Trmakasih dr Ruly..smoga bisa saya terapkan .klo dr saya bilang klo mau umurmu panjang jngan pernah berhenti mekomsusi obat saya jangan percaya dengan obat herbal itu kataya  .jadiya ak bingung dr...,0,7 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugx0tjiHgfC7W-FeTcN4AaABAg,@dayonpanyalai8583,Dok apakah selama menjalani diet dan olahraga ini penderita tetap minum obat diabet??,0,7 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgwOxSg-E-y4tzQ3NmN4AaABAg,@tmt7912,Stres hadapin kadrun,0,7 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgzhBAAul5wXI7AcSd14AaABAg,@YanahSuryanah-p9c,"Dok,  mau  graisannya",0,7 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxS5TUYzx9v43jEqm94AaABAg,@Irwan-k4r,"Stop menghindari gula. Gula adalah sumber energi penting bagi tubuh kita. Terutama otak yang paling tinggi membutuhkan gula sebagai sumber energi. Resiko kematian mendadak pada penderita diabetes paling tinggi adalah akibat hipoglisemia, yaitu kadar gula darah menurun terlalu rendah. Cara terbaik untuk menghidari hipoglisemia pada penderita diabetes adalah konsumsi gula lebih sering (ngemil makanan manis dengan gula). Penyebab diabetes bukan karena konsumsi gula berlebih, melainkan kekurangan vitamin K2 MK-4. Sumber vitamin ini hanya terdapat pada lemak hewan. Penduduk pulau Sabu-Raijua, dua pulau kecil di NTT, setiap hari minum tuak (air nira dari lontar dan kelapa) dan makan gula dari tuak yang sudah dimasak sebagai sumber karbohidrat utama. Sebagai sumber vitamin K2 MK-4 adalah lemak dari domba. Mereka sehat2. Kalau gula sebagai penyebab diabetes, tentunya penduduk pulau Sabu-Raijua sudah punah sejak dulu.",0,7 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugy7FV3r81AWqx9hWhR4AaABAg,@Irwan-k4r,"Saya menemukan buku yang mengungkap penyebab sebenarnya berbagai penyakit degeneratif termasuk diabetes yaitu buku Nutrition and Physical Degeneration tulisan drg. Weston A. Price. Buku ini ditulis berdasarkan penelitian pada masyarakat primitif di lebih dari 12 wilayah terisolasi di berbagai belahan dunia yang belum mengenal makanan modern. Ditemukan bahwa masyarakat primitif yang sangat tinggi tingkat konsumsi lemak hewan kondisi kesehatannya sangat superior. Dapat dikatakan sehat hampir sempurna. Berdasarkan hasil analisa lab yang dilakukan Weston Price pada makanan yang dikonsumsi dengan porsi besar tersebut, ditemukan bahwa tingkat konsumsi vitamin larut lemak masyarakat primitif lebih dari 10 kali lipat dibandingkan rekomendasi yang berlaku di Amerika pada waktu itu (tahun 1930an). Penelitian2 selanjutnya mengungkap bahwa pada lemak hewan terkandung vitamin yang super penting untuk menjaga kesehatan yaitu vitamin K2 MK-4. Vitamin ini hanya ada pada lemak hewan dan untuk menjaga kesehatan agar terhindar dari penyakit degeneratif, harus dikonsumsi dalam jumlah cukup setiap hari. Mengenai peran penting vitamin K2 MK-4 untuk kesehatan silahkan di googling. Sumber terbaik vitamin ini diantaranya susu dari hewan ruminansia (sapi, domba, kerbau, onta), butter (lemak susu), jerohan, kuning telur hewan unggas dan telur ikan. Kebanyakan orang Indonesia menjadi sangat kekurangan vitamin ini akibat menghindari konsumsi lemak hewan dan kolesterol. Itu mengapa prevalensi penyakit degeneratif di Indonesia sangat tinggi, termasuk diabetes. Bila penderita penyakit degeneratif kembali konsumsi makanan yang kaya akan vitamin K2 MK-4 dalam jumlah yang cukup, maka penyakit degeneratif akan dapat disembuhkan. Termasuk diabetes juga dapat sembuh total. Berdasarkan pengalaman saya pribadi, dan sudah saya terapkan pada keluarga, kebutuhan vitamin ini dapat terpenuhi dengan banyak minum susu segar full cream pasteurized atau UHT, konsumsi butter, telur dan jerohan dan daging sapi/kambing yang banyak lemaknya. Susu flull cream kira2 500 ml, butter 40 gram dan telur dua butir setiap hari. Susu sebaiknya jenis A2. Silahkan di googling mengapa susu A2 lebih baik. Pelajaran penting kedua dari buku tersebut adalah, ternyata tepung terigu menjadi salah satu penyebab penyakit degeneratif. Dan bila gandum utuh dan digiling dadakan langsung dimasak atau dibikin roti, ternyata tidak menyebabkan gangguan kesehatan. Penelitian selanjutnya mengungkap bahwa tepung terigu dihasilkan dari bagian endosperm dari gandum dan gluten pada tepung terigu menjadi stabil akibat teroksidasi bila didiamkan terlalu lama. Gluten yang menjadi stabil ini yang menyebabkan tidak dapat dicerna. Gluten yang tidak dapat dicerna inilah yang menjadi sumber masalah gangguan kesehatan. Bila gandum utuh digiling dadakan dan langsung dimasak, gluten tidak sempat teroksidasi sehingga lebih mudah dicerna. Selain itu, bila gandum digiling utuh, ada germ (intisari) yang mengandung enzim yang dapat mencerna gluten bila tercampur air. Masalah ketiga dari tepung terigu adakah sifat zat tepung yang sangat mudah dicerna. Karena itu, makan makanan dari tepung terigu dapat menyebabkan gula darah meningkat dengan sangat cepat. Miningkatnya gula darah yang sangat cepat ini di antisipasi tubuh dengan mengubah gula (glukosa) menjadi lemak (lipogenesis). Itulah mengapa orang yang banyak konsumsi makanan dari tepung terigu cepat gemuk. Semoga info ini bermanfaat.",0,7 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxWPExdvF8lHsJCWP54AaABAg,@yolanbunda220,Terima kasih dokter,2,7 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxkD9PdUXixZhRpwBt4AaABAg,@Darmiatin-w4j,Tks dok iformasinya  sangat2 bermanfaat sangat2 bisa di terima cara2 dokter kasih saran 🙏👍,0,7 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgynbnTsWfaWt91VEWN4AaABAg,@rutpurwaning6964,Thanks dr Ruli bermanfaat sekali,0,7 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxD6AqVLhyX0dK1cBl4AaABAg.APQ37rDoeWLAPV_hX2jiaZ,@lidyaswaridias7490,Nasi d batesin ga kak? Tambah olahraga ga kak?,0,6 months ago (edited),2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxD6AqVLhyX0dK1cBl4AaABAg.APQ37rDoeWLAUlTgr7dmHN,@KetawaBarengYuk20,"​ @lidyaswaridias7490 gak harus olah raga berat,amalkan setiap hari jalan 1000 langkah sehari..saya sudah lakukan Alhamdulillah gula terkontrol,tpi di ingt..makan dan minuman yang sehat yah,percuma jalan setiap hari tapi masih makan makan yang membuat gula naik😂",0,2 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxqCFiE8v2RPGUgfzx4AaABAg.AP9hLbxHRiNAQ0-CU55dpc,@Akhiriyanti-j3k,"jng percaya obat obat herba,mending terapkan pola hidup sehat,sy dua Minggu lalu tensi dan kolesterol naik sy minum obat dua hari saja utk meredakan komplikasi nya, langsung terapkan pola hidup sehat, Alhamdulillah dua Minggu tensi sm kolesterol udah normal lagi",0,6 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxS5TUYzx9v43jEqm94AaABAg.AOUE4h3pQh3AQ00kDltqqI,@Akhiriyanti-j3k,"ga ada yg menyuruh menghindari gula,yg ada menjaga bagaimana agar kadar gula tdk tinggi",1,6 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxS5TUYzx9v43jEqm94AaABAg.AOUE4h3pQh3AQ04_hkpULo,@Irwan-k4r,​ @Akhiriyanti-j3k  Memang tidak ada yang menyuruh. Tetapi menakut2i bahaya konsumsi gula berlebih.,0,6 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxS5TUYzx9v43jEqm94AaABAg.AOUE4h3pQh3AQ0KaO6ChvO,@Irwan-k4r,​ @Akhiriyanti-j3k  Memang tidak ada yang menyuruh menghindari gula. Tapi menakut2i.,0,6 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgwZUMMIAAugoMABjQZ4AaABAg,@Suci-v4i,Trimakasih dokter penjelasannya mudah di iikuti,1,7 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugy9RpPRWGSufI5qXF94AaABAg,@kusmana2338,Trim s dokter ilmunya sangat bermanfaat buat kesehatan lansia,0,8 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgyUU1_rxwFG3Ydwtzh4AaABAg,@malikaibnukhaldun5335,Trima kasih dr sy sll pantau gula darah sy,0,8 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgwXFTwNE_pXk9-c7iR4AaABAg,@AhmadWahidin-ek3zn,Gimana cara puasanya dok,0,8 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugz4rFG9vI0BOIA3auV4AaABAg,@sulnanjumiyati9700,Penjelasanya terlalu  bertele-tele,0,8 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgyrJKN09Oq07S_F84R4AaABAg,@OoyRukoyah-s3w,Maaf dok kalau obatnya glemepirid  makanya sebelum makan apakah bagusan metformin mohon pejelasan... Makasih Dok,0,8 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgyTVJDTcnNC4e_I-754AaABAg,@Ani-hy3jy,"Terimakasih dktr saya sllu nyimak, moga dktr diberi pnjng umur,umur yg barokah,sht slalu lncr rejeki",0,9 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgyQ-VPrB1AvCUdCyqR4AaABAg,@rismayatirisnandar2072,Terimakasih,0,9 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugz7wHd3XAgUOiM_Uqp4AaABAg,@amiramiruddin9779,TERIMAKASIH,0,9 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugz9aruY3igOk0QItlh4AaABAg,@AcangAbs,"Darah gula sudah turun ke 80 tapi masih naik turun,mohon solusinya Dok...",1,9 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugz2uHtaDSf3EJWpBVZ4AaABAg,@intatisujiarti8620,Terimakasih Dr.. menjadikan ilmu yg berkah 🙏🙏👍,0,10 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgyxFPqUpwH-OZI3Y7t4AaABAg,@suratmizaenuddin6356,Terima kasih Dr Ruly atas info dan ilmu nya semoga bermanfaat 🙏,0,10 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugy2qiPFT6cu-liSd7l4AaABAg,@relawati2536,dk udah sutik insulin ga minum obat diabet,0,10 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgwV44Oz9m7kMM4jczF4AaABAg,@antomardiyanto3770,gejala resistensi insulin apa?,0,11 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxGad9oB3ELjuunMA54AaABAg,@as20.11,Cara ngomong dan penyampaian nya betul² yang terbaik dari dokter² lain diyoutube yg pernah saya tonton selama ini. Terima kasih pak dokter penjelasanya yg jelas dan pas  🤗👍🙏,9,11 months ago (edited),2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugzw_7L9dAkkTF8z9eV4AaABAg,@iwayansudiarta7350,Apakah selama puasa boleh ngemil kacang ?,0,1 year ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxF65NjbZdX5dotcTR4AaABAg,@estriheni8389,"Terimakasih jurnal gratisnya, Dokter Rully. Saya coba pakai untuk bantu ibu saya bisa remisi...",0,1 year ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgwugUpZIA7e3tBCkx54AaABAg,@jennyfrans3132,Saya mau jadi pasiennya dokter Ruly.,0,1 year ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgwkLZkIyMxLC-JENjh4AaABAg,@JonggiSimbolon-g7t,Q sdh diagnosa diebetes neoropaty knp sdh normal neoropatynya ttp tdk berkurang sdh lbh 3thn q alami ttlg bgmn mengatasi neoropaty gulanya sdh normal . Usia q skrg sdh 63 thn dokter!,0,1 year ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgyKaT6hlBBvL-TjdKV4AaABAg,@sujiahtoni6262,"Alhamdulillah bs nyimak ilmu dan ikuti ilmu  dari dokter Ruly ,sy br bergabung .sy sat ini lg menjalani IF .",1,1 year ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxGad9oB3ELjuunMA54AaABAg.AJDFvCWtcGLALQGwAfQZ6B,@salmazahra1600,Setuju,1,10 months ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgzVP6zGe0vZuU_M0f94AaABAg,@nurlaelaanggraeni2825,"Alhamdulillaah nyimak dok, in syaa Alloh jadi motifasi untuk lebih sehat dan bisa lepas obat gula",4,1 year ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugwau4oEJECv8QBmRNd4AaABAg,@ghuntoroghuntoro5460,"Baik,Dok.. terima kasih sekali penjelasnnya Kali ini saya bisa mulai memahami ttg 'gula' dlm tubuh Meskipun memahaminya mungkin sedikit demi sedikit  Sekali lagi.. terima kasih sekali,Dok..  🙏🙏🙏",3,1 year ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgyzcBR7r4siLORZzK14AaABAg,@ummuabdillah7638,Terima kasih untik ilmunya dr. Saya ingin ikut program dr,0,1 year ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxCoBdsgCg2p2GIrGF4AaABAg,@agnescung8177,Angur.  Apel jeruk. Jacang kedelai😊 boleh gk doktr.,0,1 year ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugys88ZGuVdgDM4SZop4AaABAg,@sulastikahsulastikah9758,Klo minum obat gliyeng dokter,0,1 year ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxJj6mLrDBAkfu_Etx4AaABAg,@sulastikahsulastikah9758,La klo kurus gulanya tinggi gimana dokter..,0,1 year ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgxuFBg9hiafitVMOo14AaABAg,@towiyahhariyani6583,Selamat sore dok mau nanya klo lutul nyeri itu kenapa ya dok terimakasih,0,1 year ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugz2WsYpGp01xH5gizV4AaABAg,@AhmadYasin63,"Dok ,saya hipertensi 160/92,gula darah tidak puasa 219 apakah saya sudah kena Diabetes? ,dan saya tidak minum obat Diabetes,yg saya minum cuma obat hipertensinya ,dan bagaimana cara menurunkan kadar gulanya dok",1,1 year ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgylmTaq-n5aC3jAj614AaABAg,@adityakusuma8168,Saya masih bingung dengan diabetes ... disini diabetes itu kelebihan insulin sehingga resisten insulin ... disatu sisi orang diabetes disuntik insulin .... gmn ya yang bener ...  😅😅😅😅,0,1 year ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugy-U24hhy4wzu6IS8p4AaABAg,@euisumiyati6311,"Terimakasih dokter atas vidio vidionya,alhwmdulilah saya udwh jadi anggota klinik webinar",2,1 year ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugz7hX-XuSH24cd_s354AaABAg,@mandalamarischa541,Mantep,1,1 year ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,Ugwjl6zSq5CNF_6B94B4AaABAg,@AhmadZidnimubarok-j5v,Gimana cara  nggecek gula darah normal atau tdk normal,0,1 year ago,2025-05-21
v_Eu-EFQ8d4,Diet Ampuh Menurunkan Resistensi Insulin,UgzO1pmlRi6qIueznZB4AaABAg,@tatangsutriana8749,Mhn bantu panduan traking diabet tks,3,1 year ago,2025-05-21
