video_id,video_title,comment_id,author,comment,likes,published_at,scrape_date
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgwzhBQrxvJeDdd7L6Z4AaABAg,@kustantohusein237,Terimakasih dokter resepnya,1,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgxbFFBRxUrRtGq49el4AaABAg,@indahazhar3137,"Pisang bgusnya di rebus atau kukus... Klau mkn langsung ,gula darah melonjak naik.",3,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgwbKRHxyK52JWuWvAJ4AaABAg.AEEYD6EmtWqANBd9Gh-jVg,@ervanlastfriends26,"Betul sekali ,,saya pernah gula darah saya 439,,terus saya tiap pagi ngrebus daun salam ,,sekarang gula saya 150 ,,",1,8 months ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgwbKRHxyK52JWuWvAJ4AaABAg.AEEYD6EmtWqAVWehtMZOsD,@wawanlistanto5607,​ @ervanlastfriends26 berapa lembar bang?,0,1 month ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgwbKRHxyK52JWuWvAJ4AaABAg.AEEYD6EmtWqAEPaRszGn9D,@RizaAnaya-bt3om,"Maaf kak mau tanya daun seri itu apa ya kak , soalnya suami saya jg kadar gulanya sampai alatnya HI, kata puskesmas 600an",0,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgwbKRHxyK52JWuWvAJ4AaABAg.AEEYD6EmtWqAGpI99Vh_i3,@bojongprima7868,​ @RizaAnaya-bt3om daun seri bahasa Indonesianya daun kersen,1,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgwbKRHxyK52JWuWvAJ4AaABAg.AEEYD6EmtWqAEUZ10SbguS,@NurilWasilah-oh9wy,​ @RizaAnaya-bt3om kalau tidak salah itu daun kersen atau malici,0,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgwbKRHxyK52JWuWvAJ4AaABAg.AEEYD6EmtWqAF8q6zW0MQF,@PutunepadmoPadmo,​ @RizaAnaya-bt3om mungkin klo.bahasa Jawa daun talok ( cerai  jawa),0,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgwbKRHxyK52JWuWvAJ4AaABAg.AEEYD6EmtWqAHUoIYn8tIt,@novitasari7459,Daun seri atau daun kersen Bun?,0,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgwbKRHxyK52JWuWvAJ4AaABAg.AEEYD6EmtWqAHr4ayxONk7,@hendragojek7644,Apa daun seri itu?,0,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgwbKRHxyK52JWuWvAJ4AaABAg.AEEYD6EmtWqAI_msFFyPmM,@godfriedhutapeabb1626,"​ @hendragojek7644 bantu jawab maksudnya daun "" serai"" Itu salah ketik",0,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgwbKRHxyK52JWuWvAJ4AaABAg.AEEYD6EmtWqAIfMKMtnq2f,@sutenly1,"dosis nya,, berapa banyak daun seri, daun salam dan air?",0,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgwbKRHxyK52JWuWvAJ4AaABAg.AEEYD6EmtWqALY8ZcRHWVj,@paulferdinand1858,Daun salam tau saya yg daun seri itu apa ya,0,10 months ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgwbKRHxyK52JWuWvAJ4AaABAg.AEEYD6EmtWqALjksRiIDab,@Idasaid_61,Daun serai barangkali,0,9 months ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgwbKRHxyK52JWuWvAJ4AaABAg.AEEYD6EmtWqAF7deQl8hHc,@siongku4398,Bantu jawab daun ceri. Yg pohon nya banyak di depan rumah buat neduh buah nya bisa di makan kalau masih menta hijau dan kalau udah Mateng merah.semoga bisa membantu,3,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgwbKRHxyK52JWuWvAJ4AaABAg.AEEYD6EmtWqAGCKSrBIsWL,@yan2869,Seri kersen atau serai ya buk ​ @siongku4398,0,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgwxOdun2rnHDH1QC3p4AaABAg.ADhW3wanvJbARG8go5-Orm,@MusholaAl-Ikhlas-g7i,"setiap HR mandi jam 12nya,tahajud,bc Qur'an,",0,5 months ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgyNkjzjwobk-fRJqPh4AaABAg.AD_D_3YgPJ9AIfMX3gO-NJ,@sutenly1,"zero carbo, makan apa jadi bang?",0,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgyNkjzjwobk-fRJqPh4AaABAg.AD_D_3YgPJ9AN5LiLSJEQ1,@dewiIswanti-ck9yv,"​ @sutenly1 makanx protein, namax diet keto, tapi ga semua org cocok, contohnya saya lambungx ga kuat, diet keto ini berdasar data hanya 30% yg sanggup, klo saya lebih memilih olahraga dan olah nafas, makan masih suka2 makax blm bisa stabil",0,8 months ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgxYsnpYbN9p2RqjicN4AaABAg,@idawatieffendi5112,kebanyak buah di karbet di petik mudah esok sudah masak..madu juga 90/100palsu,6,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgxkhgioEtDVUvBra6N4AaABAg,@selametjakarta6695,Saya juga pengidam diabetes minum rendaman okra kata nya buat nurunin gula darah dok,2,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,Ugyw9xWfsiF6sIXsBR14AaABAg,@liamarya9714,"ni saya punya resep obat herbal buat diabet,  sarankan minum daun pucuk salam ,  karna berpungsi menyembuhkan pada gangguan pungsi ginjal , karna smua makanan darah dalam tubuh kita akan di sharing oleh pungsi prngaring ginjal , maka yg harus di obati inti nya ya ginjal nya. yg harusbdi obat insya allah sembuh atas ijin alah",2,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,Ugxlv53JhAjv6WgQlGh4AaABAg,@SyaharaAnna,"Dok, apakah Daun Kersen bisa untuk Disbetes airnya",1,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,Ugwn60Zez3_tgY3rLUN4AaABAg,@yangtisulastuti5244,Klo saya biasa minum kayu manis sama ketumbar tapi nggak direbus cuma tak sedu pakai air panas  ....gmn dokter bisakah?,1,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgyCuqGFQblYwF7R5ll4AaABAg,@justryn-t1y,"Hosnya jangan sok pinter,biarin dok yg jelasin saja",0,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,Ugw1i6IpX0j6V00PUUt4AaABAg,@LiliesDr,dok kolesterol dan tensi tinggi apakah blh minum ramuan rebusan kayu manis,2,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,Ugx2bEsfYSmWZUT7aed4AaABAg,@美好-w1b,Kurma kan manis dokter..,0,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgwTPzpItTelhotQZHZ4AaABAg,@tumirah5489,lidah buaya,0,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgxTdMSvHtnMz8ZkJZF4AaABAg,@ArliChimol,Ya klo pke madu sm az bodong itu kn madu maniz'bukn y turun tu gula darah mlah tinggi.,2,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,Ugw_uIJkIn1EqB_lBOJ4AaABAg,@nunungroniah6308,"Mandi jam 12 malam sy jalanin alhamdulilah seht kesemutan hilang drh tinggi hilang perut sering kram hilang,temen diabet sy saranin mandi jm 12 mlm tahajud ngaji alhamdulilah sembuh diabetnya sampy sekarang",145,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgxqsuGOjWqMCTevjTJ4AaABAg,@nurhafisah1638,Makan pare ada asam urat bole,0,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgwxL32Callp7T-ko-p4AaABAg,@mendoncasaremento,Sebaiknya kayu manis jangan di tambah madu karena madu itu sangat manis sama seperti gula maaf ya cuma saran aja🙏,16,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgzXQAUOaE5rhcgMcjR4AaABAg,@mahardikafaizathaillahfirm4397,Langsung saya tunjuk kan kayu manis  n daun salam di rebus.titik.,4,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgwPWc3SKpB_OFSA_gh4AaABAg,@mahardikafaizathaillahfirm4397,Langsung aja apa ramuan nya gitu Lo.,0,1 year ago,2025-06-04
IZ_pnrknGYo,Ramuan Alami Penurun Gula Darah untuk Penderita Diabetes,UgzlXf3nWzpRU1sfKYd4AaABAg,@mahardikafaizathaillahfirm4397,Penurun gula ya kayumanis sama daun salam,6,1 year ago,2025-06-04
WAM7NsR59eY,Komplikasi Ginjal pada Diabetes,UgxEuGK57Q6Vnt5VtT14AaABAg,@suyadiyadi9191,Ya Dok saya Diabetes saya dikasih tahu sama Dokter nyuruh saya minum rebusan daun rambusa untuk  ginjal Alhamdulillah rasanya sudah agak ringan & kencingnya sudah tidak merah,0,2 years ago,2025-06-04
