video_id,video_title,comment_id,author,comment,likes,published_at,scrape_date
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,Ugw2LxNE3eaX1ZEf6AB4AaABAg,@suharjan8469,"Terimakasih atas ilmunya, sangat bermanfaat.",0,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,Ugz-VgQ1wqhV8jBYhzZ4AaABAg,@yulianayuliana8365,Terima kasih dok atas edukasinya🙏,5,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,UgweW2OS8Awi1M4HMIp4AaABAg,@harisiswanto9833,Makasih dr. HAN masukannya....,5,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,UgwZdM5hsUHt3KLznHR4AaABAg,@kadek.sumantra,"Nasi ko ga masuk dok, malah ubi masuk?",0,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,Ugwr3XXLJxArtsr4SGd4AaABAg.AQOLlrjPIoFARB5uVPUZ7_,@gembormedia,nasi msh makan kah,0,5 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,UgxHPlc1gA1oMD6SpXR4AaABAg.AQNz7sPN-PoAQgjKaWbc7V,@nurikadewi6585,"Intinya jangan berlebihan hehee... Kl mau ngemil sekalian habis makan besar, karena habis makan kan lonjakan gula darah, jadi biar tidak melonjak terus ngemilnya sekalian pas habis makan, bukan di jeda waktu antara jam makan. Kl dari dokter justru intinya ga sering ngemil tapi makan seperlunya, disarankan sering puasa hee",0,5 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,Ugypq_ITO_nk-z2szWZ4AaABAg.AQKUuuCGywvAQd28hbfmqB,@ohaya6067,Makasih,0,5 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,Ugypq_ITO_nk-z2szWZ4AaABAg.AQKUuuCGywvAQi3xoNbeY2,@hobylelaki1522,Nice info dok,0,5 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,Ugz5cVcD3IbYxVw1oAp4AaABAg.AQCwR6iL97YAQI7nOPqKCy,@denysiregar2315,Roti gandum utuh ….roti yg lain jng,0,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,Ugz5cVcD3IbYxVw1oAp4AaABAg.AQCwR6iL97YARdAXHOPdXv,@ekopujis6967,"@epinino  dan harganya jauh lebih mahal,,,,,70 ribuan,,,,😮‍💨😮‍💨😮‍💨",0,5 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,Ugwk3AQCeuk4Vlymwhl4AaABAg,@holyjesmine,"dr. Hans, dokter yg pintar & baik hati. makasih ilmu2nya dok, sehat selalu, Gbu",3,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,UgwEqtw7dBDv7Ueq9h94AaABAg,@fadjarhalim8973,Pengendalian hormon kortisol jg sngt penting. Hrs tau kapan saja kadar kortisol tinggi.,8,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,UgxAHKSIm-9lAumWtmJ4AaABAg,@titinkurniawati1702,Mksh ilmunya dokter sangat bermanfaat . Mohon  maaf dokter  ko sekrg g rapi berantakan kurus dn g fresh ? Semoga dokter pjg umur dn selalu sehat Aamiin 🤲,2,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,Ugy_mHePfmCiAl_26094AaABAg,@marianining8839,"Makanan yg baik; 1. Kacang2an/bijian 2. Plain greek yogurt 3. Sour dough alami/roti gandum utuh 4. Telur 5. Keripik sayur homemade 6. Buah rendah fruktosa 7. Fresh milk pasteurisasi 8. Pengganti gula; stevia 9. Ayam panggang, sate ikan, gulai daging 10. Quinoa, sirataki, ns merah, ns hitam",2,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,Ugy18PlcSn-XT1Y0-zN4AaABAg,@missmedhok3422,Sip,1,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,UgyATEOIMKhwgyDhhGF4AaABAg,@rossiedjunaedi2556,Maksh dokter Hans menjelaskan nya bagus,9,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,UgzcsmtINlZa4yXT8kV4AaABAg,@yendrawijaya5794,Ada tuh dokter muda live tok2 ngemil keripik pisang 1bks abis sndiri. Ya kan pst ngajarin ke penontonnya kl boleh mkn begituan bebas se bebas2nya🤭,0,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,UgwMdq7JvCHZL1vrtU94AaABAg,@donipradana90,Saya kalau makan greek yogurt sumpah mo muntah 😂😂tpi kupaksakan nelen😩😩 jaman dlu prasaan makan apa aja pda sehat. Skrng makan sangat hati2 bngt .. setelh tau bnyak soal kesehatan. Krn kl makan sembarangan diusia 40an udh bnyk keluhan.,2,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,UgyMhLYKasbzTnLv5414AaABAg,@ernytauran9169,"Dok, bahas utk yg cancer dong sama seperti bahas utk diabet. Terimakasih sebelumbya dokter Hans, GBU 😇",4,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,Ugxh_qdZdszE7SfgZ1t4AaABAg,@xincencia2717,"Hadeh pusinggg dech , setiap dokter punya pendapat masing "" endingnya usahakan IF saja biar gk trllu pusing mau makan  yg penting dibatasi alias jgn rakus 😂",13,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,UgxOL41RC9xXbZaKsW54AaABAg,@CantikaPutri-u3h,"Kalo sy puasa solusinya. Sdh 10 thn sy puasa 20-22 jam, tubuh jd fit, ringan, segar, berenergi, maag yg dulu sering kambuh hilang lenyap, kulit jd glowing😊😊padahal 1 keluarga besar seragam kena diabet, asam urat & darah tinggi😢😢",58,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,UgyaM4tyEtx1A30RODZ4AaABAg,@nelyzu4393,"Dok tolong bahas saya IF 18: 6 sudah 2 bulan , tiap flu tensi selalu nain140/90 150  kenapa tensi susah normal",0,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,UgxI7bYHZ8BAXQwwQsB4AaABAg,@nooraen0869,"Assalamualaikum  Salam sehat semuanya dan panjang umur penuh keberkahan Aamiin  Doc , Di usia 50 th ini saya sangat menikmati hasil dari saran "" SB30 walau belum maximal  setidaknya saya nggak kenal obat "" ,ketemu Doctors kalau medical check up doang  haid masih teratur setiap bln nya 7 - 8 hr  olahraga sederhana ,semampunya tapi rutin di paksakan setiap hari  namun jujur sesekali masih makan yg nggak sehat & pastinya yg pedas sesuai keinginan namun di batasi karena harus tahu diri tidak muda lagi /lansia 😅😂😂 mohon jangan di tiru y teman "" menurut saya Gunanya Badan sehat itu salah satunya  sesekali saya masih bisa menikmati makanan sesuai selera tanpa pantangan dan keluhan tapi tidak berlebihan  kalau lebaran ,acara pesta ,undangan teman itu semua saya tetap bs menikmati dengan Enjoy di sela "" tugas saya sebagai PMI  merawat pasin BB hampir 80 kl pagi & sore keluar Rm setiap hr kecuali hujan pake kursi  Roda dan saya tetap bugar tanpa rasa lelah /cape saat mendorongnya 😊 Thank U so much  SB30 semangat terus menayangkan Edukasi yg sangat mahal manfaat nya sukses terus Aamiin",17,6 months ago (edited),2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,UgyHhN7YS2uEPFIIPPN4AaABAg,@afalinda9522,"Dok saya pernah gulanya 180 , setelah saya makan sehat skrng gulanya sudah normal, saya gak makan gula pasir maupun gula batu",2,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,UgyyhN_7s1eIauoMaKZ4AaABAg,@mtsjiyo9882,Kalau semua tak boleh lalu suruh makan apa ?,3,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,Ugy_mHePfmCiAl_26094AaABAg.AQ1pF4CAWboAQCku-9paHd,@lifanylie7332,"Ini yg selalu terhidang di rmh sy kecuali yg no 5, bukan dlm bentuk kripik tp dikukus saja",0,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,UgzcsmtINlZa4yXT8kV4AaABAg.AQ0SSShRjxOAQ0THCMSt2P,@aniriyanti1903,Jangan di tiru kak,0,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,UgwMdq7JvCHZL1vrtU94AaABAg.AQ0IVxK8b-dAQYHZeXFNno,@ArminingsihCantik,"Alhamdulillah umur sy 58 thn,msh tetap bugar,makan jangan berlebihan  Makan sayur dan buah",0,5 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,UgyMhLYKasbzTnLv5414AaABAg.AQ0I8EVXGMUAQKVK6cBWYy,@Irwan-k4r,Vitamin K2 MK-4 berperan sangat penting untuk mencegah kanker. Mengenai vitamin ini saya posting di komentar sebelumnya.,0,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,Ugxh_qdZdszE7SfgZ1t4AaABAg.AQ0ETxIxe1wAQVyFRdtGrd,@yogilana97,"Benar, apapun itu jangan berlebihan",1,5 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,Ugxh_qdZdszE7SfgZ1t4AaABAg.AQ0ETxIxe1wAQ0TCTkdZKy,@aniriyanti1903,Betul banget kak...IF biar pencernaan kita istirahat supaya mulut g ngunyah terus.insulin juga terjaga,0,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,Ugxh_qdZdszE7SfgZ1t4AaABAg.AQ0ETxIxe1wAQwaDTM4VOh,@setianingsihnunu3384,Iya kak bner yg penting semua di batasi yg gk blg jgn d mkn,0,5 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,Ugxh_qdZdszE7SfgZ1t4AaABAg.AQ0ETxIxe1wAVKTA5JYlW9,@mingsutejo7665,@xincencia2717  betul semua secukupnya yakin aman dan hati bahagia masih bisa makan semuanya,0,2 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,UgxOL41RC9xXbZaKsW54AaABAg.AQ-pttst7DsAQ5cRD9kqp0,@emulyati7542,"Sy baru 1 th, if 22/2 alhamdulilah semua keluhan ilang. Tensi 120/70 dr 170/80.",9,6 months ago,2025-05-07
RYFs8lfon3c,10 Makanan Paling Merusak yang Wajib Dihindari Penderita Diabetes,UgxOL41RC9xXbZaKsW54AaABAg.AQ-pttst7DsAQ0SvMBd60f,@aniriyanti1903,Wah keren kak...saya IF baru 6th..sering yg 16/8,3,6 months ago,2025-05-07
