video_id,video_topic,comment,like,tanggal,comment_clean,platform,reply_count,clean_comment,comment_length,engagement_score
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Gak papa Klo ketemu pacar manis, Dokternya receh🤣",6,2019-10-02T03:10:51Z,gak papa klo ketemu pacar manis dokternya receh,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Gda sy klo makan nasi kok naik ni gmn dr...,0,2019-09-27T11:21:11Z,gda sy klo makan nasi kok naik ni gmn dr,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Trimakasih pak...smoga bermanfaat ..,0,2019-09-25T16:54:52Z,trimakasih paksmoga bermanfaat,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Klo punya penyakit diabet itu ap bolh pnya anak donk, beresiko tdk",1,2019-09-24T23:35:27Z,klo punya penyakit diabet itu ap bolh pnya anak donk beresiko tdk,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Sangat beresiko bu... Lebih baik kontrol dulu gula darahnya... Diabètes saya sembuh total minum arang aktif mba.. Kalo membutuhkan ini nmr toko herbal yg jual nya wa 0812 2026 9210,0,2019-11-28T00:11:01Z,sangat beresiko bu lebih baik kontrol dulu gula darahnya diabètes saya sembuh total minum arang aktif mba kalo membutuhkan ini nmr toko herbal yg jual nya wa,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Klo sy kencing trus menerus sehari bisa 9 x trus bgani mna cra mengibatin ny dok,1,2019-09-24T23:32:31Z,klo sy kencing trus menerus sehari bisa x trus bgani mna cra mengibatin ny dok,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Dok saya ibu berusia 50 th,  2bln yg lalu masuk rumah sakit karena DBD ternyata saya  terkna <br> Diabet, dan cek darah,  gulanya 323, cek lagi furun tinggal 300,cek yg ke tiga 270 cek yg terakhir 1minggu yg lalu 117. Apa saya sudah dinyatakan sembuh dok, dan saya berhenti dulu konsomsi obatnya. Tapi saya masih menjaga makan saya. Makasih jawabanny dokter.",1,2019-09-21T04:59:33Z,dok saya ibu berusia th bln yg lalu masuk rumah sakit karena dbd ternyata saya terkna diabet dan cek darah gulanya cek lagi furun tinggal cek yg ke tiga cek yg terakhir minggu yg lalu apa saya sudah dinyatakan sembuh dok dan saya berhenti dulu konsomsi obatnya tapi saya masih menjaga makan saya makasih jawabanny dokter,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Nampaknya  Dokter sung ini orangnya Ramah ya,",0,2019-09-18T13:18:05Z,nampaknya dokter sung ini orangnya ramah ya,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Dok... Apa Pasangan kita Ada yg Punya Penyakit Diabetes bs Menular kepasangan kita<br>Contoh,,, Suamiku Ada Diabetes, AQU gk Punya penyakit diabetes, Wkt Bbrp bln yg Lalu AQU cex gula Darah ku 68, Eh bbrp hr gk bs tdr Pagiii hr AQU cez koq 133,<br>Trz Gmna solusinya Dok.. Mkch",1,2019-09-12T02:09:37Z,dok apa pasangan kita ada yg punya penyakit diabetes bs menular kepasangan kitacontoh suamiku ada diabetes aqu gk punya penyakit diabetes wkt bbrp bln yg lalu aqu cex gula darah ku eh bbrp hr gk bs tdr pagiii hr aqu cez koq trz gmna solusinya dok mkch,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Dok.. kalau rajin olahraga tetapi juga di imbangi dg makan yg manis2 biar ada energi saat berolahraga, itu gmn ya dok?",3,2019-09-11T16:12:11Z,dok kalau rajin olahraga tetapi juga di imbangi dg makan yg manis biar ada energi saat berolahraga itu gmn ya dok,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Setelah 4th gimana kak hasilnya makan makanan manis, masih sehat atau udah kena diabetes?",0,2023-11-19T02:53:47Z,setelah th gimana kak hasilnya makan makanan manis masih sehat atau udah kena diabetes,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Terima kasih infonya dok..mau tanya,bagaimana menaikkan berat badan bagi penderita diabetes?????",0,2019-09-09T14:55:30Z,terima kasih infonya dokmau tanyabagaimana menaikkan berat badan bagi penderita diabetes,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,@Puji Rosita Dewi saya bantu jawab agak susah sih diabetes nya dulu harus di sembuhkan,0,2019-12-09T11:31:58Z,puji rosita dewi saya bantu jawab agak susah sih diabetes nya dulu harus di sembuhkan,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,@mujibalfaruq99 kenapa ya susah,0,2022-01-26T23:47:32Z,mujibalfaruq kenapa ya susah,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Dokter sung penjelasannya buat saya senyum2 😉.  Makasih dr sung,2,2019-09-08T13:36:23Z,dokter sung penjelasannya buat saya senyum makasih dr sung,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Mkash,0,2019-09-07T10:47:10Z,mkash,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Assalamualaikum. Sekedar berbagi info. Alhamdulillah tetangga dan teman saya mengkonsumsi produk herbal, diabetesnya dalam jangka waktu satu bulan sembuh. <br>Untuk info produk hub WA 082296615271.",0,2019-09-03T16:20:53Z,assalamualaikum sekedar berbagi info alhamdulillah tetangga dan teman saya mengkonsumsi produk herbal diabetesnya dalam jangka waktu satu bulan sembuh untuk info produk hub wa,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Produk apa tu,0,2020-09-03T12:21:35Z,produk apa tu,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Boleh kah minum air kelapa muda para penderita diabetess,0,2019-09-02T20:08:32Z,boleh kah minum air kelapa muda para penderita diabetess,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Saya banyak minum jika haus berat. Jangan jangan kena diabetes,0,2019-08-26T20:43:42Z,saya banyak minum jika haus berat jangan jangan kena diabetes,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Maksih dok 🙏🙏,0,2019-08-26T15:41:42Z,maksih dok,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Dok apa benar jika kurang tidur bisa menimbulkan gejala seperti diabetes?,0,2019-08-23T07:00:46Z,dok apa benar jika kurang tidur bisa menimbulkan gejala seperti diabetes,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"oh, ternyata asal muasal kata &quot;KENCING MANIS&quot; dari sini to <a href=""https://www.youtube.com/watch?v=BlO24liTpQ0&amp;t=376"">06:16</a>",6,2019-08-19T13:51:42Z,oh ternyata asal muasal kata quotkencing manisquot dari sini to,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Kencing gua asin anying,0,2020-07-17T16:48:13Z,kencing gua asin anying,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Gimana ya kalo orang kena diabetes langsung aja, belajar ajian rawarontek, kan regerenasi tubuh cepat tuh",0,2019-08-16T18:42:51Z,gimana ya kalo orang kena diabetes langsung aja belajar ajian rawarontek kan regerenasi tubuh cepat tuh,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Makasi bgt dok,0,2019-08-16T01:35:21Z,makasi bgt dok,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Dan puter ini trus buat penjelasan kasus sndri,0,2019-08-16T01:35:08Z,dan puter ini trus buat penjelasan kasus sndri,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Kenapa ada aja jokes ini wkwkl,0,2019-08-16T01:33:39Z,kenapa ada aja jokes ini wkwkl,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Kalo makan banyak protein bisa membantu penyembuhan luka tidak pada penderita diabetes?<br>Kan di video sebelumnya kekurangan protein bisa menyebabkan luka sulit kering/sembuh.,1,2019-08-12T03:48:04Z,kalo makan banyak protein bisa membantu penyembuhan luka tidak pada penderita diabeteskan di video sebelumnya kekurangan protein bisa menyebabkan luka sulit keringsembuh,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Ayah saya luka borok di kaki karena diabetes sembuh dgn minum dan di oleskan arang aktif.. Padahal dokter sudah vonis amputasi.. Kalo membutuhkan ini nmr toko herbal yg jualnya kak.. Wa 0812 2026 9210..semoga bermanfaat..,1,2019-11-28T00:16:47Z,ayah saya luka borok di kaki karena diabetes sembuh dgn minum dan di oleskan arang aktif padahal dokter sudah vonis amputasi kalo membutuhkan ini nmr toko herbal yg jualnya kak wa semoga bermanfaat,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Hello dokter sung!🙋Selamat pagi.Buat best friend tersayang di sana,semoga dok,berada di dlm keadaan sihat &amp; ceria selalu ya,my best friend.😊.lnformasi yg di sampai kan,mengenai diabetes dapat memberi kan kesedaran,mengenai kepentingan menjaga pola makan secara sehat &amp; baik.Serta mengubah gaya hidup ke arah yg lebih baik &amp; berkualiti.Demi kehidupan yg lebih baik &amp; bermakna.Okey,thank you my best friend,di atas informasi yg berguna.😊.<br> &quot; salam persahabatan &amp; salam sayang.&quot;😊😊💖.<br> From - your best friend, Ani trengganu m&#39;sia.<br> Salam hebat luar biasa....!!",0,2019-08-10T01:04:26Z,hello dokter sungselamat pagibuat best friend tersayang di sanasemoga dokberada di dlm keadaan sihat amp ceria selalu yamy best friendlnformasi yg di sampai kanmengenai diabetes dapat memberi kan kesedaranmengenai kepentingan menjaga pola makan secara sehat amp baikserta mengubah gaya hidup ke arah yg lebih baik amp berkualitidemi kehidupan yg lebih baik amp bermaknaokeythank you my best frienddi atas informasi yg berguna quot salam persahabatan amp salam sayangquot from your best friend ani trengganu msia salam hebat luar biasa,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Terimakasih dr sung, acara anda sangat bermanfaat buat saya",0,2019-08-08T00:44:30Z,terimakasih dr sung acara anda sangat bermanfaat buat saya,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"siang dokter,,,,kemarin saya  medical,,,,tp hasilnya  glukosa 3+ apakah benar saya sudah terkena diabetes yg sudah parah,,  trima kasih 🙏🙏🙏",1,2019-08-06T06:28:50Z,siang dokterkemarin saya medicaltp hasilnya glukosa apakah benar saya sudah terkena diabetes yg sudah parah trima kasih,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Dok kalo rasanya pengen kencing terus  tapi pas di toilet ga bisa keluar gimana?,0,2019-08-05T07:23:55Z,dok kalo rasanya pengen kencing terus tapi pas di toilet ga bisa keluar gimana,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Itu kalo tidak infeksi saluran kencing ,kandung kemih atau ada batu.. Minum arang aktif aja kak.. Sebentar jg sembuh.. Kalo membutuhkan ini nmr toko herbal yg jualnya wa 0812 2026 9210..",0,2019-11-28T04:23:30Z,itu kalo tidak infeksi saluran kencing kandung kemih atau ada batu minum arang aktif aja kak sebentar jg sembuh kalo membutuhkan ini nmr toko herbal yg jualnya wa,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Dok klau saya tiap Hari kncing trs ,kencing trasa panas trs hrus bgmna dok tolong minta penjelasa nnya,,apkah trmasuk diabetes",0,2019-08-05T04:54:35Z,dok klau saya tiap hari kncing trs kencing trasa panas trs hrus bgmna dok tolong minta penjelasa nnyaapkah trmasuk diabetes,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Itu mah bukan diabètes mba paling jg gangguan ginjal atau infeksi saluran kencing... Saya jg dulu pernah pipis perih perut bawah sakit, tapi sembuh minum arang aktif mba.. Sampe skrg gak kambuh... Ini saya share toko herbal yg jualnya wa 0812 2026 9210..",0,2019-11-28T04:35:45Z,itu mah bukan diabètes mba paling jg gangguan ginjal atau infeksi saluran kencing saya jg dulu pernah pipis perih perut bawah sakit tapi sembuh minum arang aktif mba sampe skrg gak kambuh ini saya share toko herbal yg jualnya wa,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Makasih ilmunya,0,2019-07-25T06:49:06Z,makasih ilmunya,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Makasih dok atas ilmu yg diberikan pada kita.<br>Kami tunggu vidio selanjutnya ttg karbohidrat yg baik bagi tubuh manusia.<br>Sebab saya jg sedang mencari karbohidrat yg baik selain gandum dan beras merah.,0,2019-07-23T07:52:27Z,makasih dok atas ilmu yg diberikan pada kitakami tunggu vidio selanjutnya ttg karbohidrat yg baik bagi tubuh manusiasebab saya jg sedang mencari karbohidrat yg baik selain gandum dan beras merah,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Maklumat yg di bahas kan,menjelas kan info mengenai diabetes &amp; faktor penyebab nya,secara terperinci &amp; jelas.Agar individu yg mengalami nya,dapat mengetahui &amp; memahami mengenai diabetes secara jelas.Supaya dapat di tangani dgn sebaik nya.Demi kesihatan yg lebih baik &amp; berkualiti.Okey, thank you so much,my best friend.😊.<br> &quot; Friendship forever.&quot;😊😊💖.<br> From - your best friend, Ani trengganu m&#39;sia.<br> Salam hebat luar biasa....!!",0,2019-07-21T11:38:06Z,maklumat yg di bahas kanmenjelas kan info mengenai diabetes amp faktor penyebab nyasecara terperinci amp jelasagar individu yg mengalami nyadapat mengetahui amp memahami mengenai diabetes secara jelassupaya dapat di tangani dgn sebaik nyademi kesihatan yg lebih baik amp berkualitiokey thank you so muchmy best friend quot friendship foreverquot from your best friend ani trengganu msia salam hebat luar biasa,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Dok, apa bener klau cewek raup wajahnya manis banget, itu tanda ada penyakit diabetes/gula ?",1,2019-07-19T10:07:55Z,dok apa bener klau cewek raup wajahnya manis banget itu tanda ada penyakit diabetesgula,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,trimakasih dok,0,2019-07-14T15:38:44Z,trimakasih dok,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Sekitar 2 bulan yang lalu saya punya keluarga yang menderita diabetes. Beliau mengalami luka dibagian kaki dan tak kunjung sembuh, sampai akhirnya beliau dibawa ke Rumah sakit.  Tetapi sekitar 1 bulan lebih tidak ada perkembangan sama sekali dan lukanya bertambah parah.  Dokter menyarankan untuk amputasi saja supaya lukanya tidak menjalar kemana-mana,  pihak keluarga keberatan untuk dilakukan amputasi dan meminta untuk pulang ke rumah.  Disitulah saya menyarankan untuk mencoba konsumsi produk tiens : shutang, calsium, diacont,  dan chitin chitosan kurang lebih 20 hari luka yang tadinya membusuk mulai membaik. Satu bulan kemudian lukanya benar-benar sembuh total dan beliau sudah bisa jalan lagi sekarang. Produk tiens memang luar biasa dahsyat. Karena telah terbukti khasiatnya.  Jadi saya disini berbagi info untuk anda yang mempunyai keluhan diabetes..  Untuk info lebih lengkap tentang produk at dmna dpt membelinya bisa hub 085298902358 ......",0,2019-07-11T09:41:48Z,sekitar bulan yang lalu saya punya keluarga yang menderita diabetes beliau mengalami luka dibagian kaki dan tak kunjung sembuh sampai akhirnya beliau dibawa ke rumah sakit tetapi sekitar bulan lebih tidak ada perkembangan sama sekali dan lukanya bertambah parah dokter menyarankan untuk amputasi saja supaya lukanya tidak menjalar kemanamana pihak keluarga keberatan untuk dilakukan amputasi dan meminta untuk pulang ke rumah disitulah saya menyarankan untuk mencoba konsumsi produk tiens shutang calsium diacont dan chitin chitosan kurang lebih hari luka yang tadinya membusuk mulai membaik satu bulan kemudian lukanya benarbenar sembuh total dan beliau sudah bisa jalan lagi sekarang produk tiens memang luar biasa dahsyat karena telah terbukti khasiatnya jadi saya disini berbagi info untuk anda yang mempunyai keluhan diabetes untuk info lebih lengkap tentang produk at dmna dpt membelinya bisa hub,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Buah yg boleh di makan orang diabetes ap saja dok.,0,2019-07-04T14:32:46Z,buah yg boleh di makan orang diabetes ap saja dok,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"terimakasih dr Sung, unt pencerahannya, dr mau tanya... bagaimana perawatan penderita retinopathy pada diabetes, terimakasih.",0,2019-07-02T10:16:47Z,terimakasih dr sung unt pencerahannya dr mau tanya bagaimana perawatan penderita retinopathy pada diabetes terimakasih,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Mkch dok sung,0,2019-06-30T23:44:28Z,mkch dok sung,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Dok saya punya gejla sering pengen buang air kencing terus waktunya dri mulai jam 6.tapi saya sebalik nya paling jarang minum .jdi gejla apa penyakit saya ini,0,2019-06-27T20:03:06Z,dok saya punya gejla sering pengen buang air kencing terus waktunya dri mulai jam tapi saya sebalik nya paling jarang minum jdi gejla apa penyakit saya ini,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Sering BAK Dipagi dan siang Hari adalah Hal Yang Normal Bahkan Baik untuk Tubuh apabila dibarengi Minum Banyak atau sekitar 2 Liter Air mineral. Namun akan tidak wajar apabila Jika Kencing Dimalam Hari lebih dari 3 Kali. Selain itu Juga Baru Selesai Makan Selang waktu 2 Jam Perut Sudah lapar Banget. Dan Badan lemah,0,2019-12-18T04:15:13Z,sering bak dipagi dan siang hari adalah hal yang normal bahkan baik untuk tubuh apabila dibarengi minum banyak atau sekitar liter air mineral namun akan tidak wajar apabila jika kencing dimalam hari lebih dari kali selain itu juga baru selesai makan selang waktu jam perut sudah lapar banget dan badan lemah,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"@ikhwanhafiz saya jga kencing ...sering min um....8 gelas sehari,,tp klo mlm ga kencing siang doang.........",0,2020-08-17T01:43:49Z,ikhwanhafiz saya jga kencing sering min um gelas seharitp klo mlm ga kencing siang doang,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,089656113494,0,2019-06-21T20:13:18Z,,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,P 085370933184,0,2020-01-17T17:28:21Z,p,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Dokter tolong mohon bikin grup WA jilid 2 demi kemanusiaan dokter (TOLONG),1,2019-06-21T20:12:47Z,dokter tolong mohon bikin grup wa jilid demi kemanusiaan dokter tolong,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Suamiku punya sakit  kecing manis.apa boleh ya punya anak lagi,0,2019-06-19T03:47:36Z,suamiku punya sakit kecing manisapa boleh ya punya anak lagi,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Dok apakah pernah membahas penyakit hipertiroidisme dok..kalau belum tolong bahas dok..,0,2019-06-17T15:14:44Z,dok apakah pernah membahas penyakit hipertiroidisme dokkalau belum tolong bahas dok,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Termksh doctor information nya sbb suami saya gula darahnya tinggi,2,2019-06-17T14:30:37Z,termksh doctor information nya sbb suami saya gula darahnya tinggi,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Serasa punya dokter pribadi,,, makasih dokter penjelasannya",0,2019-06-10T00:53:32Z,serasa punya dokter pribadi makasih dokter penjelasannya,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Hello dokter sung! Selamat malam.Semoga dok, berada di dlm keadaan sihat &amp; sukses selalu.lnformasi yg di sampai kan, mengutara kan, info &amp; panduan yg berguna serta bermanfaat, mengenai penyakit diabetes melitus &amp; penyebab nya.Selain daripada itu, dapat menambah kan pengetahuan mengenai diabetes melitus bagi individu yg mengalami nya, agar dapat mengubah pola hidup, ke arah yg lebih sihat &amp; lebih baik, demi kehidupan yg lebih baik &amp; bermakna.Okey,thank you dok, di atas informasi yg berguna.<br> &quot; salam persahabatan &amp; salam sayang&quot;😊😊.<br> From - your best friend, Ani trengganu m&#39;sia.<br> Salam hebat luar biasa.....!!",0,2019-06-09T14:36:33Z,hello dokter sung selamat malamsemoga dok berada di dlm keadaan sihat amp sukses selalulnformasi yg di sampai kan mengutara kan info amp panduan yg berguna serta bermanfaat mengenai penyakit diabetes melitus amp penyebab nyaselain daripada itu dapat menambah kan pengetahuan mengenai diabetes melitus bagi individu yg mengalami nya agar dapat mengubah pola hidup ke arah yg lebih sihat amp lebih baik demi kehidupan yg lebih baik amp bermaknaokeythank you dok di atas informasi yg berguna quot salam persahabatan amp salam sayangquot from your best friend ani trengganu msia salam hebat luar biasa,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,)),0,2023-11-21T01:22:05Z,,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Saya paham dok...,1,2019-06-09T05:44:56Z,saya paham dok,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Gula darah saya kabunya gatal2,0,2019-06-06T15:06:53Z,gula darah saya kabunya gatal,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Bos dokter..saya sudah pernah belajar ilmu dokter 3 tahun...diabetes itu yg di obati jantungnya..dikarenakan jantungnya lemah indikasinya pompa darah lemah..penyebaran darah jd terhambat..jadilah pengentalan..jadi memacu jantung alternatif terbaiknya..,0,2019-05-31T18:02:15Z,bos doktersaya sudah pernah belajar ilmu dokter tahundiabetes itu yg di obati jantungnyadikarenakan jantungnya lemah indikasinya pompa darah lemahpenyebaran darah jd terhambatjadilah pengentalanjadi memacu jantung alternatif terbaiknya,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"<a href=""https://www.youtube.com/watch?v=BlO24liTpQ0&amp;t=185"">3:05</a> voice crack",1,2019-05-30T22:18:47Z,voice crack,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Dok apakah air seni yang banyak dikerumuni semut merupakan salah satu indikasi diabet?,0,2019-05-26T07:32:22Z,dok apakah air seni yang banyak dikerumuni semut merupakan salah satu indikasi diabet,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Teriakasih Dokter....🙏🙏🙏😇,0,2019-05-25T18:12:22Z,teriakasih dokter,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Dok apa penyebab bekas luka diabetes pada jari kelingking luka lagi mohon penjelasan nya dok,0,2019-05-25T08:58:53Z,dok apa penyebab bekas luka diabetes pada jari kelingking luka lagi mohon penjelasan nya dok,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Dok menular gk ?,0,2019-05-15T12:24:08Z,dok menular gk,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Dokter sung.jika pemakaian insulin dlm jangka panjang bisa mengakibatkan kematian gk pada pasien Diabetes,0,2019-05-13T08:48:08Z,dokter sungjika pemakaian insulin dlm jangka panjang bisa mengakibatkan kematian gk pada pasien diabetes,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Dokter saya mo tanya klw makan nasi merah atau ubi pengganti karbohidrat,ap boleh atau klw makan gorengan 1/2 potong dlm sehari boleh terimakasih",5,2019-05-11T14:32:08Z,dokter saya mo tanya klw makan nasi merah atau ubi pengganti karbohidratap boleh atau klw makan gorengan potong dlm sehari boleh terimakasih,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,LONG TERM CARE .....VERY EXPENSIVE.......LONG LIFE NEED.....GOOD LIFE...................PLEASE  INSURE TO BE SURE.....................AMEN  FROM BOISE IDAHO USA,0,2019-05-09T21:33:56Z,long term care very expensivelong life needgood lifeplease insure to be sureamen from boise idaho usa,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,GOOD JOBS.......JELAS DAN TEGAS.....GOOD LUCK........FROM BOISE IDAHO USA,0,2019-05-09T21:32:22Z,good jobsjelas dan tegasgood luckfrom boise idaho usa,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Dok minta patof diabetes tipe 1 dan 2 dong,0,2019-05-09T16:48:08Z,dok minta patof diabetes tipe dan dong,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Dr yg baik ,mau tya kenapa air kencing berbusa,dr mkn saya kena debtetes ya .kadang air kencing di krubutin semut.",0,2019-05-09T09:07:57Z,dr yg baik mau tya kenapa air kencing berbusadr mkn saya kena debtetes ya kadang air kencing di krubutin semut,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Dok diabetes bisa hilang gk,0,2019-05-09T04:10:57Z,dok diabetes bisa hilang gk,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Dokter apakah gula aren atau gula merah aman ya di konsumsi,1,2019-04-30T22:29:44Z,dokter apakah gula aren atau gula merah aman ya di konsumsi,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Apakah diabetes bisa dg pengobatan bekam (sedot darah)?,1,2019-04-27T07:34:00Z,apakah diabetes bisa dg pengobatan bekam sedot darah,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Terima kasih .dokter...dokter lucu ich,,,.suka bercanda juga..😊🤗",7,2019-04-17T18:05:05Z,terima kasih dokterdokter lucu ichsuka bercanda juga,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Terima kasih informasinya dok, sangat informatif",0,2019-04-10T16:33:24Z,terima kasih informasinya dok sangat informatif,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Dok bagimana kalo lidah pecah2 dan kalo minum air pedihs,tolong di jawab pak dok terima kasih",2,2019-04-05T12:48:18Z,dok bagimana kalo lidah pecah dan kalo minum air pedihstolong di jawab pak dok terima kasih,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"salam sejaterah dokter,bagaimana cara untuk merawat buasir????",2,2019-04-04T03:13:53Z,salam sejaterah dokterbagaimana cara untuk merawat buasir,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,dok apakah deabetes bisa di sembuhkan soalx bapak sy deabetes tp skrg udah sehat kembali terus kata dokterx setelah cek dia di katakan sembuh mohon solusix dok,0,2019-03-29T09:04:16Z,dok apakah deabetes bisa di sembuhkan soalx bapak sy deabetes tp skrg udah sehat kembali terus kata dokterx setelah cek dia di katakan sembuh mohon solusix dok,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Boleh tahu, bapaknya minum obat apa?",0,2019-05-18T09:28:22Z,boleh tahu bapaknya minum obat apa,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,@generosa6829 glimepirede sama pare dan daun insulin dokter,0,2019-05-18T10:51:01Z,generosa glimepirede sama pare dan daun insulin dokter,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Minum kencing minum kencing gt aja.. Kalo gak minum takut knp2.. Katanya harus banyak minum hmmm😢,0,2019-03-27T05:19:41Z,minum kencing minum kencing gt aja kalo gak minum takut knp katanya harus banyak minum hmmm,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Saya sebagai mahasiswa sangat senang dengan penjelasan dokter<br>Terimakasih dokter,0,2019-03-26T02:13:50Z,saya sebagai mahasiswa sangat senang dengan penjelasan dokterterimakasih dokter,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Puasa itu baik,0,2019-03-26T00:38:26Z,puasa itu baik,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,mantap,0,2019-03-16T17:38:56Z,mantap,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Dok saya kalo mengkonsumsi yang manis efeknya ngantuk dok, saya juga termasuk orang yang tidak hobi mengkonsumsi manis dok. Apa kadar gula saya sedang naik tinggi atau apa dok??",0,2019-03-15T11:41:43Z,dok saya kalo mengkonsumsi yang manis efeknya ngantuk dok saya juga termasuk orang yang tidak hobi mengkonsumsi manis dok apa kadar gula saya sedang naik tinggi atau apa dok,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Biasanya ngntuk, sering kencing, mudah lelah",0,2019-03-30T11:30:21Z,biasanya ngntuk sering kencing mudah lelah,,,,,
