date;diabetes;sering haus;sering buang air kecil;badan lemas;penglihatan kabur;luka sulit sembuh;gula darah tinggi;cek gula darah;diet diabetes;obesitas;minuman manis;makanan manis;neuropati;retinopati;gagal ginjal;kaki diabetes;insulin;prediabetes;hiperglikemia;kadar gula normal
2025-12-07 00:00:00;75;0;8;16;0;0;55;26;0;56;0;23;11;0;70;10;57;0;0;0
2025-12-08 00:00:00;85;0;7;17;0;0;56;26;0;66;15;35;15;0;58;13;74;0;9;8
2025-12-09 00:00:00;82;0;7;19;0;0;85;38;0;65;17;31;13;0;76;12;63;0;9;7
2025-12-10 00:00:00;78;0;8;15;0;0;64;38;0;53;14;35;13;0;59;13;82;0;8;7
2025-12-11 00:00:00;81;2;7;16;0;0;69;31;0;53;12;39;19;0;52;12;68;0;7;8
2025-12-12 00:00:00;76;0;6;19;0;0;76;33;0;50;11;26;19;0;63;12;64;0;8;13
2025-12-13 00:00:00;75;0;6;20;0;0;74;42;0;43;10;22;10;0;56;7;59;0;0;0
2025-12-14 00:00:00;73;0;6;17;0;0;46;26;0;44;0;20;0;0;57;11;55;0;0;14
2025-12-15 00:00:00;74;0;7;14;0;0;68;33;0;56;11;23;17;0;66;9;67;0;9;9
2025-12-16 00:00:00;85;0;7;17;0;0;69;31;0;49;11;26;17;0;64;9;70;0;7;9
2025-12-17 00:00:00;85;0;5;17;0;0;80;37;0;57;0;29;11;0;75;11;75;0;0;8
2025-12-18 00:00:00;83;0;6;13;0;0;65;32;0;67;12;31;10;0;57;11;58;0;0;13
2025-12-19 00:00:00;76;0;7;15;0;0;58;16;0;45;0;21;11;0;55;11;53;0;0;8
2025-12-20 00:00:00;68;0;6;17;0;0;81;28;0;32;0;24;10;0;71;10;60;0;0;0
2025-12-21 00:00:00;73;0;8;20;0;0;56;29;0;36;0;25;13;0;55;12;44;0;0;0
2025-12-22 00:00:00;74;0;4;19;0;0;51;34;0;56;10;27;13;0;61;11;63;0;0;0
2025-12-23 00:00:00;80;0;5;18;0;0;77;31;0;55;0;28;20;0;54;12;64;0;0;10
2025-12-24 00:00:00;79;0;6;21;0;0;61;19;0;29;0;21;12;0;55;10;60;0;0;0
2025-12-25 00:00:00;86;0;5;19;0;0;53;20;0;32;10;32;0;0;64;10;54;0;8;0
2025-12-26 00:00:00;80;0;5;19;0;0;62;20;0;37;16;30;15;0;54;15;48;0;0;0
2025-12-27 00:00:00;70;0;5;16;0;0;68;42;0;35;11;20;11;0;60;10;51;0;0;0
2025-12-28 00:00:00;81;0;6;18;0;0;67;34;0;38;13;18;0;0;56;12;49;13;0;0
2025-12-29 00:00:00;76;0;6;18;0;0;61;33;0;44;0;24;18;0;61;16;54;0;11;9
2025-12-30 00:00:00;80;0;7;18;0;0;59;18;0;37;10;21;19;9;65;10;54;0;8;0
2025-12-31 00:00:00;75;0;5;14;0;0;54;32;0;35;0;21;13;0;45;9;48;0;7;0
2026-01-01 00:00:00;76;0;10;17;0;0;45;24;0;39;12;22;0;0;52;14;45;0;0;0
2026-01-02 00:00:00;82;0;8;20;0;0;48;31;0;30;0;23;13;0;44;10;63;0;10;7
2026-01-03 00:00:00;80;0;7;16;0;0;57;32;0;39;18;22;0;0;48;15;57;0;0;0
2026-01-04 00:00:00;80;0;10;17;0;0;51;35;0;40;14;26;14;0;51;11;55;0;0;0
2026-01-05 00:00:00;84;0;6;18;0;0;67;45;0;24;0;27;12;0;63;13;68;0;12;10
2026-01-06 00:00:00;91;0;4;19;0;0;79;39;24;53;13;21;14;0;65;15;78;0;7;12
2026-01-07 00:00:00;87;0;6;21;0;0;96;31;0;59;12;30;17;0;63;19;70;0;8;10
2026-01-08 00:00:00;84;0;6;17;0;0;76;34;0;51;10;32;13;9;63;7;74;0;0;8
2026-01-09 00:00:00;86;0;8;16;0;0;63;27;0;59;0;30;22;0;72;8;66;0;7;0
2026-01-10 00:00:00;86;0;7;17;0;0;92;29;0;47;9;26;10;0;62;17;61;0;0;0
2026-01-11 00:00:00;81;0;8;16;0;0;74;25;0;30;0;25;12;0;60;11;61;0;0;0
2026-01-12 00:00:00;83;3;8;13;0;0;71;34;0;63;20;37;17;0;56;11;80;0;6;9
2026-01-13 00:00:00;86;0;9;15;0;0;70;36;0;55;13;28;23;0;58;10;73;0;0;9
2026-01-14 00:00:00;86;0;10;15;0;0;69;34;0;46;14;29;18;0;58;9;72;0;6;9
2026-01-15 00:00:00;82;0;8;15;0;0;78;24;0;63;13;35;12;0;57;12;63;0;0;0
2026-01-16 00:00:00;77;0;7;17;0;0;59;29;0;36;11;32;10;0;57;13;55;0;0;8
2026-01-17 00:00:00;82;0;6;18;0;0;59;32;0;25;12;26;14;0;62;11;62;0;7;11
2026-01-18 00:00:00;84;0;7;18;0;0;91;23;0;42;11;30;13;0;76;13;60;0;0;10
2026-01-19 00:00:00;90;0;8;16;0;0;86;33;0;42;15;24;18;0;66;10;71;0;0;10
2026-01-20 00:00:00;86;0;7;17;0;0;73;33;0;54;11;30;13;0;63;14;67;0;10;0
2026-01-21 00:00:00;88;0;8;14;0;0;66;49;0;41;12;32;18;0;74;14;73;0;9;8
2026-01-22 00:00:00;82;0;5;13;0;0;83;36;0;47;11;35;0;0;65;15;82;0;0;11
2026-01-23 00:00:00;81;0;8;13;0;0;57;28;0;43;15;30;12;9;66;7;62;0;8;0
2026-01-24 00:00:00;76;0;5;19;0;0;77;43;0;44;0;32;0;0;64;11;64;8;0;8
2026-01-25 00:00:00;85;0;6;17;0;0;60;26;0;44;14;26;9;0;61;9;59;0;0;8
2026-01-26 00:00:00;89;0;6;20;0;0;68;36;0;59;22;25;17;0;77;13;84;0;8;6
2026-01-27 00:00:00;94;0;9;17;0;0;76;44;17;63;19;28;10;0;73;14;76;8;0;11
2026-01-28 00:00:00;93;0;9;16;0;0;68;43;0;69;0;33;10;0;65;20;65;8;9;7
2026-01-29 00:00:00;84;0;7;18;0;0;70;36;0;64;11;42;16;0;68;12;63;0;7;7
2026-01-30 00:00:00;90;0;8;18;0;0;68;39;15;53;12;27;10;0;60;10;71;0;9;8
2026-01-31 00:00:00;79;0;7;21;0;0;64;37;0;50;11;33;16;0;55;0;51;0;0;8
2026-02-01 00:00:00;82;0;7;19;0;0;69;18;0;36;16;25;9;0;58;0;55;0;0;7
2026-02-02 00:00:00;76;0;8;16;0;0;67;34;0;52;14;31;8;0;48;12;73;0;7;13
2026-02-03 00:00:00;83;0;7;20;0;0;68;25;0;59;18;32;9;0;56;10;77;0;0;11
2026-02-04 00:00:00;88;0;7;16;0;0;84;42;0;74;12;35;16;0;69;13;76;0;8;15
2026-02-05 00:00:00;86;0;9;15;0;0;69;25;0;43;14;24;16;0;86;9;73;0;0;10
2026-02-06 00:00:00;80;0;6;17;0;0;64;30;0;62;11;28;20;0;83;10;70;0;9;9
2026-02-07 00:00:00;82;0;7;20;0;0;70;37;0;37;0;23;0;0;73;11;49;0;0;8
2026-02-08 00:00:00;86;0;7;18;0;0;69;26;0;46;11;36;0;0;83;13;55;0;0;0
2026-02-09 00:00:00;89;0;8;19;0;16;70;34;0;57;12;30;18;0;86;14;84;0;9;10
2026-02-10 00:00:00;87;0;7;19;0;0;100;18;0;53;16;36;12;0;74;12;65;0;7;11
2026-02-11 00:00:00;86;0;7;18;0;0;77;36;0;54;15;23;12;0;76;11;78;0;11;12
2026-02-12 00:00:00;78;0;7;18;0;0;72;33;0;53;15;34;13;0;60;0;81;0;7;13
2026-02-13 00:00:00;88;0;7;16;0;0;77;30;0;37;17;19;9;0;72;16;77;0;0;8
2026-02-14 00:00:00;85;0;6;16;0;0;61;50;0;40;12;24;12;0;61;14;67;0;0;8
2026-02-15 00:00:00;95;0;8;17;0;0;59;40;0;33;14;34;10;0;63;11;67;0;7;0
2026-02-16 00:00:00;88;0;4;15;0;0;58;34;16;30;0;23;11;0;62;13;79;0;0;8
2026-02-17 00:00:00;83;0;5;17;0;0;63;37;0;47;0;21;11;0;58;12;70;0;0;0
2026-02-18 00:00:00;85;0;5;14;0;0;64;29;0;34;15;27;14;0;61;10;73;0;0;6
2026-02-19 00:00:00;91;0;7;17;0;0;75;35;0;46;14;36;0;0;59;9;69;0;0;7
2026-02-20 00:00:00;100;0;7;21;0;0;83;53;0;52;20;45;18;0;66;10;81;0;8;0
2026-02-21 00:00:00;91;0;6;21;0;0;67;36;0;35;14;50;10;0;62;0;81;0;7;9
2026-02-22 00:00:00;85;0;8;24;0;0;69;39;0;45;15;34;14;0;63;12;66;0;0;0
2026-02-23 00:00:00;89;0;6;16;0;0;68;36;0;47;18;31;23;0;59;11;85;0;7;9
2026-02-24 00:00:00;89;0;6;18;0;0;67;40;0;54;15;43;16;0;75;13;82;0;9;6
2026-02-25 00:00:00;89;0;6;21;0;0;64;39;0;54;14;32;14;0;70;18;84;0;15;0
2026-02-26 00:00:00;89;0;7;17;0;0;63;33;0;67;19;27;14;0;67;14;92;0;10;0
2026-02-27 00:00:00;86;0;7;16;0;0;62;44;19;44;11;27;10;0;56;17;79;0;12;8
2026-02-28 00:00:00;79;0;5;15;0;0;76;34;0;52;11;24;12;0;51;13;72;0;0;0
2026-03-01 00:00:00;66;0;5;19;0;0;44;27;0;55;28;34;10;0;56;7;56;0;8;0
2026-03-02 00:00:00;79;2;6;17;2;0;76;37;0;70;19;35;12;12;61;17;77;0;7;8
2026-03-03 00:00:00;81;0;6;15;0;0;62;35;0;66;18;100;11;0;60;7;79;0;10;11
2026-03-04 00:00:00;78;2;5;16;0;0;84;26;14;61;17;54;15;0;66;14;86;0;0;7
2026-03-05 00:00:00;85;0;6;14;0;0;73;29;0;65;9;38;15;0;62;12;77;0;0;0
2026-03-06 00:00:00;76;0;5;15;0;0;58;36;0;54;15;27;15;0;62;15;74;0;10;0
2026-03-07 00:00:00;72;0;5;13;0;0;56;25;0;50;11;31;20;0;66;10;58;0;0;0
2026-03-08 00:00:00;78;0;6;14;0;0;72;32;0;62;22;22;13;0;79;10;67;0;0;10
2026-03-09 00:00:00;78;0;3;17;0;0;63;36;0;62;11;31;17;0;70;10;75;0;7;10
2026-03-10 00:00:00;78;0;4;16;0;0;72;20;0;67;18;27;9;0;76;9;74;0;0;0
2026-03-11 00:00:00;76;0;5;15;0;0;62;24;0;50;10;35;9;0;83;17;73;0;10;0
2026-03-12 00:00:00;77;2;7;14;0;0;63;27;0;40;14;33;14;0;73;14;66;0;0;0
2026-03-13 00:00:00;73;0;4;17;0;0;67;20;0;56;15;24;0;0;62;13;59;0;0;11
2026-03-14 00:00:00;68;0;3;19;0;0;54;36;0;32;14;32;0;0;58;13;59;0;0;10
2026-03-15 00:00:00;72;0;4;18;0;0;47;25;0;22;10;19;0;0;60;9;44;9;0;0
2026-03-16 00:00:00;72;0;4;15;0;0;59;44;0;42;0;31;16;0;71;10;53;0;0;9
2026-03-17 00:00:00;64;0;5;16;0;0;54;23;0;34;11;21;0;0;60;11;52;0;8;6
2026-03-18 00:00:00;64;0;4;14;0;0;50;24;0;32;0;19;16;0;67;9;44;0;0;0
2026-03-19 00:00:00;62;0;5;19;0;0;40;21;0;32;0;26;0;0;49;0;37;0;0;0
2026-03-20 00:00:00;59;0;3;15;0;0;42;0;0;23;0;24;0;0;60;15;29;0;0;0
2026-03-21 00:00:00;67;0;6;11;0;0;36;21;0;31;0;18;0;0;60;14;53;0;0;0
2026-03-22 00:00:00;69;0;5;17;0;0;35;0;0;25;11;24;0;0;65;14;51;0;0;0
2026-03-23 00:00:00;74;0;5;16;0;0;61;0;0;49;0;20;11;0;68;14;58;0;0;0
2026-03-24 00:00:00;77;0;7;19;0;0;100;42;0;36;11;28;13;0;61;11;58;0;9;11
2026-03-25 00:00:00;81;0;7;21;0;0;71;34;20;48;13;32;14;0;63;14;66;0;7;0
2026-03-26 00:00:00;79;0;7;16;0;0;65;26;0;43;0;28;20;0;69;11;65;0;0;7
2026-03-27 00:00:00;75;0;8;18;0;0;73;33;0;38;11;26;14;10;67;13;71;0;7;10
2026-03-28 00:00:00;80;0;9;20;0;0;80;40;0;40;0;25;17;0;59;18;73;0;0;0
2026-03-29 00:00:00;85;0;7;19;0;0;71;33;0;61;13;38;10;0;69;10;74;0;0;0
2026-03-30 00:00:00;81;0;6;21;0;0;86;27;0;70;16;26;17;0;75;13;75;0;7;0
2026-03-31 00:00:00;89;0;6;18;0;0;61;26;0;57;12;33;20;0;69;10;81;0;0;12
2026-04-01 00:00:00;87;0;8;17;0;0;90;40;0;59;16;30;10;0;73;;;;;
2026-04-02 00:00:00;85;0;6;23;0;0;83;38;0;54;19;26;10;0;78;;;;;
2026-04-03 00:00:00;85;0;7;23;0;0;89;33;0;54;17;25;17;0;73;;;;;
2026-04-04 00:00:00;81;0;9;21;0;0;50;30;0;36;17;26;17;0;74;;;;;
2026-04-05 00:00:00;84;0;8;20;0;0;58;22;0;45;18;35;13;0;74;;;;;
2026-04-06 00:00:00;89;2;5;21;0;0;62;41;0;64;21;32;15;0;85;;;;;
2026-04-07 00:00:00;93;0;5;18;0;0;98;40;0;76;15;39;14;0;79;;;;;
2026-04-08 00:00:00;93;0;7;22;0;0;87;43;0;89;25;38;15;0;99;;;;;
2026-04-09 00:00:00;89;0;6;15;0;0;83;36;0;71;13;35;15;0;95;;;;;
2026-04-10 00:00:00;89;0;9;22;0;0;84;26;0;58;25;32;13;0;78;;;;;
2026-04-11 00:00:00;89;0;9;19;0;0;79;44;0;47;16;28;15;0;78;;;;;
2026-04-12 00:00:00;86;0;6;17;0;0;85;51;0;66;0;34;13;0;74;;;;;
2026-04-13 00:00:00;93;0;6;19;0;0;78;46;0;94;20;43;14;0;83;;;;;
2026-04-14 00:00:00;92;0;7;19;0;0;79;42;0;91;11;36;9;0;85;;;;;
2026-04-15 00:00:00;86;0;7;20;0;0;81;47;0;92;21;42;12;0;80;;;;;
2026-04-16 00:00:00;100;0;7;20;0;0;87;43;0;91;29;44;16;0;80;;;;;
2026-04-17 00:00:00;93;0;7;21;0;0;82;35;0;62;16;37;11;0;85;;;;;
2026-04-18 00:00:00;92;0;8;22;0;0;97;33;0;66;17;26;14;0;81;;;;;
2026-04-19 00:00:00;86;0;8;21;0;0;77;45;0;69;15;33;11;0;74;;;;;
2026-04-20 00:00:00;89;3;6;20;0;0;62;33;0;69;22;40;13;0;95;;;;;
2026-04-21 00:00:00;97;0;7;17;0;0;100;35;0;81;15;42;19;0;87;;;;;
2026-04-22 00:00:00;94;0;8;21;0;0;81;35;0;90;20;42;19;0;98;;;;;
2026-04-23 00:00:00;96;0;7;21;0;0;85;51;0;63;17;41;18;0;87;;;;;
2026-04-24 00:00:00;88;0;7;19;0;0;95;49;0;76;19;29;20;0;100;;;;;
2026-04-25 00:00:00;89;0;6;21;0;0;75;49;0;54;13;32;0;0;85;;;;;
2026-04-26 00:00:00;88;0;7;21;0;0;94;33;0;55;13;31;17;0;79;;;;;
2026-04-27 00:00:00;88;0;7;18;0;0;95;41;0;69;20;44;19;0;71;;;;;
2026-04-28 00:00:00;92;0;5;19;0;0;97;26;17;66;16;35;16;0;77;;;;;
2026-04-29 00:00:00;88;0;6;20;0;0;73;35;0;59;25;30;17;0;75;;;;;
2026-04-30 00:00:00;82;0;6;19;0;0;61;37;0;63;12;36;13;0;78;;;;;
2026-05-01 00:00:00;85;0;6;20;0;0;76;31;0;42;19;23;0;0;66;;;;;
2026-05-02 00:00:00;83;0;7;19;0;0;91;38;0;57;15;34;0;0;52;;;;;
2026-05-03 00:00:00;83;0;6;26;0;0;78;33;0;63;18;35;10;0;67;;;;;
2026-05-04 00:00:00;89;0;6;22;0;0;72;23;0;74;17;35;17;0;73;;;;;
2026-05-05 00:00:00;85;0;9;20;0;0;85;28;0;74;24;33;0;0;65;;;;;
2026-05-06 00:00:00;93;2;8;20;0;0;100;28;0;77;18;41;15;0;80;;;;;
2026-05-07 00:00:00;95;0;7;23;0;0;85;42;0;70;13;37;23;0;97;;;;;
2026-05-08 00:00:00;86;1;7;21;1;0;82;36;6;72;19;36;15;4;84;;;;;
2026-05-09 00:00:00;84;1;7;21;1;0;84;36;6;60;16;35;12;3;72;;;;;
2026-05-10 00:00:00;88;1;6;23;1;1;79;32;5;55;16;35;10;2;71;;;;;
2026-05-11 00:00:00;95;1;6;23;1;2;86;41;8;72;19;37;16;4;82;;;;;
2026-05-12 00:00:00;94;1;7;23;1;2;91;40;7;69;19;38;16;4;86;;;;;
2026-05-13 00:00:00;91;1;7;22;1;1;88;39;7;65;18;35;15;4;87;;;;;
2026-05-14 00:00:00;82;1;6;23;1;0;79;34;4;52;18;35;11;2;78;;;;;
2026-05-15 00:00:00;83;1;7;23;1;0;81;35;4;55;17;40;12;3;84;;;;;
2026-05-16 00:00:00;83;1;7;22;1;2;81;34;4;50;17;35;11;3;78;;;;;
2026-05-17 00:00:00;82;1;7;22;1;1;77;32;5;52;17;35;10;2;79;;;;;
2026-05-18 00:00:00;90;1;7;23;1;2;86;39;7;71;21;39;16;4;85;;;;;
2026-05-19 00:00:00;94;1;8;23;1;2;84;37;7;74;18;42;15;3;90;;;;;
2026-05-20 00:00:00;90;1;7;23;1;1;86;38;8;69;18;40;15;4;90;;;;;
2026-05-21 00:00:00;91;1;6;23;1;1;91;42;5;69;19;41;14;3;91;;;;;
2026-05-22 00:00:00;86;1;6;21;1;1;85;37;8;60;15;35;15;3;82;;;;;
