source,date,text,likes,topic,trend_score
threads,2026-01-12,"Awan ini badannya gempal. Hoblnya makan. Prinsip hidupnya: ""Kalau ada yang gratis, kenapa harus bayar?"" Pas giliran dia, dia semangat banget. Mulutnya mangap lebar-lebar. Kayak anak burung nunggu disuapin induknya. Dikasih garem: ""Asin Pak! Tambah lagi dong, enak nih buat lauk."" Dikasih kopi tanpa gula: ""Pahit Pak! Tapi lumayan buat melek."" Dikasih jeruk nipis: ""Seger Pak! Kurang es batu aja nih."" Saya geleng-geleng. ""Wan, ini praktek biologi, bukan prasmanan kondangan!""",0.0,diabetes,24.35
threads,2026-01-12,"Sampai di giliran cairan terakhir: Larutan Gula. Saya teteskan sedikit. Awan diem. Dia gak langsung jawab ""Manis"". Dia malah ngecap-ngecap lama banget. Matanya merem. Menikmati banget. Kayak lagi nyicipin Caviar di restoran bintang lima. ""Manis, Pak..."" ""Enak banget..."" Terus dia ngomong sesuatu yang bikin satu kelas sorakin dia. ""Pak, boleh minta sisanya gak?"" ""Botolnya buat saya ya?""",0.0,diabetes,24.35
threads,2026-01-12,"Teman-temannya langsung nge-bully. ""Wuuu dasar gentong air!"" ""Maruk lu Wan! Air gula aja diembat!"" ""Awan mah apa aja masuk, meja guru kalau digoreng juga dimakan!"" Saya juga ikutan becanda (yang saya sesali kemudian). ""Wan, kamu ini kurang gizi apa gimana?"" ""Nanti kamu diabetes lho minum air gula segelas gitu."" ""Udah sana duduk, jangan malu-maluin."" Awan cuma nyengir. Tapi dia tetap keukeuh minta izin bawa pulang sisa larutan gula di gelas beker itu. Akhirnya saya kasih, daripada ribet.",0.0,diabetes,24.35
threads,2026-01-12,"Pas pulang sekolah. Saya mampir ke warung depan sekolah buat beli minum. Di pojokan warung, saya lihat Awan. Dia lagi jongkok. Di depannya ada anak kecil kurus banget, mungkin umur tahun. Adiknya. Saya ngumpet di balik tiang, penasaran dia mau ngapain sama air gula tadi. Apa mau diminum sendiri? Ternyata... Awan nuangin air gula sisa praktek itu ke tutup botol pelan-pelan. Lalu disuapin ke adiknya.",0.0,diabetes,24.35
threads,2026-01-12,"Saya dengar percakapan mereka samar-samar. ""Aaa... minum Dik. Enak kan?"" ""Manis ya?"" Adiknya ngangguk girang. ""Enak Mas. Kayak sirup."" ""Iya, ini sirup mahal dari sekolah Mas."" ""Ibu kan belum punya uang buat beli gula."" ""Minum aja, biar gak lemes nungguin Ibu pulang mulung."" Awan sendiri gak minum setetes pun. Dia cuma ngeliatin adiknya minum sambil senyum. Senyum yang tulus banget. Padahal tadi di kelas dia dibilang rakus. Dibilang ""gentong air"".",0.0,diabetes,24.35
threads,2026-01-12,"Kaki saya lemas. Botol minum yang saya pegang rasanya mau jatuh. Kami di kelas tertawa karena menganggap Awan itu lucu dan rakus. Kami gak tahu... Bahwa rasa ""Manis"" yang bagi kita itu hal biasa... Bagi keluarga Awan adalah sebuah kemewahan yang langka. Hari itu, Awan bukan sedang jadi orang rakus. Dia sedang jadi kakak terbaik di dunia. Saya balik ke sekolah. Saya ambil sisa gula pasir stok lab. Besok pagi-pagi, saya mau taruh di laci meja Awan.",0.0,diabetes,24.35
threads,2026-01-12,"Kadang, pahlawan itu bentuknya murid gempal yang rela dipermalukan demi senyum adiknya. Maafkan Bapak ya, Wan. Bapak gak tau. Ada yang pernah salah menilai murid kayak saya? Cerita di bawah ya.",0.0,diabetes,24.35
threads,2026-02-27,dah cut.sugar bulan. tetibaa check darah ada diabetess. apaa ni 😭😭,0.0,diabetes,24.8
threads,2026-02-27,"diabetes not solely from sugar, it comes from stress - cortisol level spiked",0.0,diabetes,24.8
threads,2026-02-27,"Ni real story. Last year, aku cut sugar sebab doktor suruh. So aku tak mnum benda manis, aku tak makan nasi for months. Berat mmg turun. Tapi check, gula aku tinggi💀. Aku penat and drain gila. So tahun ni aku makan manis balik. Aku makan kek, minum soda etc. Minggu lps mak aku suruh aku medical check up, hari lps result keluar cakap gula aku ok. 💀💀💀",0.0,diabetes,24.8
threads,2026-02-27,"I read from somewhere, if you lack muscle mass, it may lead to diabetes as you age. Also, lack of exercise can also lead to diabetes even if you look healthy. Another reason is it could be an underlying medical condition.",0.0,diabetes,24.8
threads,2026-02-27,Cut sugar you macam mana? Total tak makan benda sweet ke? Carbo intake macam mana? Nasi? Roti? Potato ada ambil tak? Cut sugar bukan bermaksud tak ambil langsung tapi from big portion to small portion. Our body still need sugars for energy.,0.0,diabetes,24.8
threads,2026-02-27,Selalunya bila cut sugar terlampau and banyak take protein and karbo. Then kidney dah x larat fungsi sbb burden centu. So cause insulin resistance. Ni bahasa rojak la. Tapi ni apa yg saya bljr,0.0,diabetes,24.8
threads,2026-02-27,"Mmg dh ade diabetes ni way before cut sugar tp kalau mmg dh ade ni better carbs tu mmg kurangkan. Mcm beras tu tukar ke perang or basmathi tp besar pnumbuk. Bykkan syur dn lauk. Mnis bkn pd air dn kuihmuih, tp pd carbs",0.0,diabetes,24.8
threads,2026-02-27,"Kalau diabetis ni, bukan kita cut sugar sekarang terus takda diabetis dikemudian hari. Sebenarnya dah lama ada diabetis cuma kita taktahu. Hba c ambil darah tu pun, result darah kita bulan yang lepas. Bukan bulan yang sama ambil darah. Saya pun diabetis juga. Tahu masa mengandung tahun . Bukan gdm tapi type dm . Tak suka makan manis pun. Tapi maybe sebab keturunan.",0.0,diabetes,24.8
threads,2026-02-27,"Interesting posting. Saya pun memang sangat menjaga gula putih. Tak minum air manis, kuih aestetic viral, anything yang manis berdasarkan gula putih memang saya elak. Nasi, buah tu saya makan je lah cam biasa kang sakit pulak. Turns out bacaan gula dalam darah saya lagi tinggi daripada orang yg ambil gula putih😭 Belum masuk paras bahaya tapi agak tinggi sebab I betul jaga. Benda ni make sense sebab i dulu selalu gak pitam, maybe kurang glukose kot dalam darah. Hmmmmmm",0.0,diabetes,24.8
threads,2026-02-27,saya tak keseorangan.,0.0,diabetes,24.8
threads,2026-02-27,berapa dik hba c. bagitahu abg ni. abg pakar dalam diabetes ni. sebab pernah rawat arwah mak,0.0,diabetes,24.8
threads,2026-02-27,Bukan sekadar gula shj kena cut.. Stress pun boleh kacau bacaan gula.. Umur berapa?perempuan ke lelaki?. Boleh jd bukan sebab pemakanan semata²..,0.0,diabetes,24.8
threads,2026-02-27,"Mak saya pun kata dia cut sugar, tapi bila saya balik kg saya tgk bila keluar makan, masih order air manis, nasi still makan, ambik minuman bersusu, roti dia makan, roti canai makan, bihun mee pun makan.. Jadi saya tau la definition cut sugar utk sesetengah org mcm mana..",0.0,diabetes,24.8
threads,2026-02-27,"Hi. Dietitian here. Saya suggest you make an appointment with a legit Dietitian practitioner to re-check back what you eat lately. Yes. DM also maybe due to stress. But my high respect, you do full blood test include the HbA C also for definite diagnosis.",0.0,diabetes,24.8
threads,2026-02-27,"klu hba c umur ok ke? sy ni kalau macam.kurang makan nasi rs gigil. tapi dah org dok kata nasi tak bagus, takut juga..huhu",0.0,diabetes,24.8
threads,2026-03-04,"FMS here. Diabetes tak jadi overnight. Saya dah tulis pasal ni. Jemput baca. azuehamdan Educational threads / / Sakit hati kan? Dah berbulan-bulan perang dengan nafsu makan, tak sentuh donut, matcha latte pun minta zero sugar, tapi bila buat check-up, doktor cakap: ""Tahniah, awak ada kencing manis."" 😭 ​Sebagai doktor di klinik kesihatan, kami selalu nampak situasi ni. Mari belajar kenapa usaha saat akhir awak tu tak cukup nak padam sejarah tahun badan awak melalui fasa Natural History of Diabetes.🧵👇",0.0,diabetes,26.2
threads,2026-02-27,"Sakit hati kan? Dah berbulan-bulan perang dengan nafsu makan, tak sentuh donut, matcha latte pun minta zero sugar, tapi bila buat check-up, doktor cakap: ""Tahniah, awak ada kencing manis."" 😭 ​Sebagai doktor di klinik kesihatan, kami selalu nampak situasi ni. Mari belajar kenapa usaha saat akhir awak tu tak cukup nak padam sejarah tahun badan awak melalui fasa Natural History of Diabetes.🧵👇",0.0,diabetes,24.8
threads,2026-03-04,"Kalau cam ni dr,bp naik , ,and liver enzim naik sekarang.sedih kalau kata cell tu dah rosak n cant recover *Glucose* June : March : * * Hbaic for diabetic June - March -",0.0,diabetes,26.2
threads,2026-02-27,"Elak makan buah² yang tinggi kandungan fruktosa, elak juga makan makanan bertepung especially yang ada gluten walaupun tak manis. Keluar dapatkan vit D dari matahari. Jaga waktu tidur, jangan tidur lewat.",0.0,diabetes,24.8
threads,2026-02-27,"Cut sugar bukan sekadar tak minum air manis atau tak makan dessert saja. Kita kena tengok keseluruhan diet berapa banyak nasi atau karbo yang diambil, dalam masakan harian ada tak gula tambahan, dan berapa kerap ambil makanan proses. Semua tu boleh menyumbang kepada risiko diabetes. U can join this group to get more information facebook.com/share… facebook.com KELAB PESAKIT DIABETES/KENCING MANIS",0.0,diabetes,24.8
threads,2026-02-27,tapi saya makan makanan kukus dengan bakar je. nasi pun suku jee.,0.0,diabetes,24.8
threads,2026-02-27,Diabetes bukan sbb gula.,0.0,diabetes,24.8
threads,2026-02-27,ohhh okayy baiklah,0.0,diabetes,24.8
threads,2026-02-27,"sebelum bulan tu, kena cut sugar? masa tu dah cek doktor ke",0.0,diabetes,24.8
threads,2026-02-27,dah check. sama jee average -,0.0,diabetes,24.8
threads,2026-02-27,so masalah tu mungkin dah ada masa tu. sebab lepas bulan pun masih sama. btw makan apa setiap hari?,0.0,diabetes,24.8
threads,2026-02-27,makan sekali sehari. nasi suku selebihnya buah.,0.0,diabetes,24.8
threads,2026-02-27,"Benda dah jadi kan. nasi + buah memang mudah naikkan bacaan gula. lagi bila buah ambil kuantiti banyak. better follow group yg brader ni share. banyak info & cara kawal diabetes. jangan lupa beli glucometer , mudah untuk cek bacaan gula setiap hari. zdkynn / / Replying to @syazakiera Cut sugar bukan sekadar tak minum air manis atau tak makan dessert saja. Kita kena tengok keseluruhan diet berapa banyak nasi atau karbo yang diambil, dalam masakan harian ada tak gula tambahan, dan berapa kerap ambil makanan proses. Semua tu boleh menyumbang kepada risiko diabetes. U can join this group to get more information facebook.com/share… facebook.com KELAB PESAKIT DIABETES/KENCING MANIS",0.0,diabetes,24.8
threads,2026-02-27,"Replying to @syazakiera Cut sugar bukan sekadar tak minum air manis atau tak makan dessert saja. Kita kena tengok keseluruhan diet berapa banyak nasi atau karbo yang diambil, dalam masakan harian ada tak gula tambahan, dan berapa kerap ambil makanan proses. Semua tu boleh menyumbang kepada risiko diabetes. U can join this group to get more information facebook.com/share… facebook.com KELAB PESAKIT DIABETES/KENCING MANIS",0.0,diabetes,24.8
threads,2026-02-27,"Ade sorg dokter kat tt ade explain psal patient die yg ade kondisi lebih kurang mcm u. Walaupon kte cut sugar, badan kte still akan hasilkan glucose nya sendiri. Ble glucose yg hasil sendiri ni tinggi, lame insulin pon xleh nk turunkan glucose dlm darah. So, dpt la kencing manis. Patient ni, even buah pon x makan. So, she said, the key is, balance. Ade kala, kte still kene amik gula dari outside source. Ambil lah yg sihat . Mungkin juga tidur lewat? Selalu? Pon boleh trigger kencing manis",0.0,diabetes,24.8
threads,2026-02-27,Sugar is only one contributing factor. Catat what you eat daily in detail for month n take blood sugar reading every other day. Now Ramadan also do it. Then baru consult dietician n doctor,0.0,diabetes,24.8
threads,2026-02-27,okay noted,0.0,diabetes,24.8
threads,2026-02-27,Mungkin bulan tu dah terlambat. Sbb diabetic ni puncanya makan tahun. Mcm dari kecik lagi dah rajin minum manis dan makan carb. Lepas tu penyakit baru dtg bila kita dah tua.,0.0,diabetes,24.8
threads,2026-02-27,sebelum ni pun memang jarang makan manisss. cuba bulan sebelum ni dah cut teruss air manisss.,0.0,diabetes,24.8
threads,2026-02-27,Punca utama nasi. Nasi putih kandungan gula tinggi juga.,0.0,diabetes,24.8
threads,2025-02-01,"Perut BUNCIT dan penyakit DIABETES, bukan hanya dialami oleh orang GEMUK dan yang suka konsumsi gula. Tapi juga bisa menimpa orang-orang yang bertubuh kurus dan tidak suka gula. Kok bisa? Dia tidak suka gula, tidak suka yang manis-manis. Namun masih 'SERING' makan gorengan, bersantan, sarapannya nasi-mie terus (tanpa dibarengi protein tinggi). Asupan protein hewani dan serat (buah-sayur) masih sangat kurang. Ditambah lagi malas berolahraga dan sering begadang.",0.0,diabetes,19.05
threads,2024-02-20,"Mahasiswa Institut Teknologi Bandung (ITB) kembali menghadirkan inovasi, yaitu aplikasi pelacak gula darah “Glutara” buat penyandang diabetes. 🙌🏻 Inovasi ini berhasil membawa Tim AMN meraih juara dalam HackFest Indonesia dengan inovasi Internet of Things (IoT) untuk penyandang diabetes, Sabtu ( / / ).",0.0,diabetes,24.7
threads,2024-02-20,"Aplikasi Glutara diciptakan oleh Tim AMN yang terdiri dari mahasiswa Teknik Informatika ITB, yaitu Michael Leon Putra Widhi, Austin Gabriel Pardosi, Margaretha Olivia Haryono, dan Go Dillon Audris. Mereka mengintegrasikan sistem Internet of Things (IoT) dengan Continuous Glucose Monitor (CGM) yang membuat aplikasi Glutara jadi mudah digunakan.",0.0,diabetes,24.7
threads,2024-02-20,"""Fokus utama CGM kami adalah pada deteksi gula darah tanpa memerlukan tusukan pada jari (non-invasive),"" ucap Ketua tim, Michael, dilansir laman ITB, Selasa ( / ). Tim AMN menggunakan metode gelombang elektromagnetik buat ngukur kadar gula darah tanpa menimbulkan rasa sakit.",0.0,diabetes,24.7
threads,2024-02-20,"Pada aplikasi Glutara, pengguna dapat mencatat penggunaan insulin, pola makan, obat-obatan, dan aktivitas. Selain itu, Glutara menampilkan informasi statistik yang lengkap serta tren kadar gula darah. Buat mastiin pengguna tetap patuh, aplikasi ini juga dilengkapi dengan pengingat jadwal konsumsi obat. | Narasi #JadiPaham #Narasi",0.0,diabetes,24.7
threads,2024-02-21,Terus berkarya anak pintar ... kalian hebat,0.0,diabetes,26.9
threads,2024-02-21,Gokilll mantapp,0.0,diabetes,26.9
threads,2024-02-20,Keren banget,0.0,diabetes,24.7
threads,2025-11-06,"Hb , kata dokter ""tranfusi ya..?"" aqu ""boleh plg aja nggak dok,br sebulan lalu,masa nginep lagi hehe "" pintaku dengan mimik memelas. dokter ""ya plg gpp,tp klo besok tidak membaik langsung igd ya,jgn nunggu Hb lagi! "" Aqu ""iya dok"" akhirnya plg,karna berbagai pertimbangan. Bismillah,pokok e sehat,kuat,semangat #pejuangsehat #pejuangsembuh #pejuanglunasutang",0.0,diabetes,25.25
threads,2025-11-07,Lah kok HB? Itu kan obat diabetes semua,0.0,diabetes,21.55
threads,2025-11-07,"Lha emang klo diabet ,Hb gak boleh droo? (Bertanya dg nada lembut) Setiap kontrol kan cek labirat ,cek darah lengkap,salah satunya Hb ,",0.0,diabetes,21.55
threads,2025-08-21,"🚨 PASIEN WANITA, BELUM TAHUN. HASIL LAB HbA c , (PREDIABETES). Dan hobi utamanya: DIET KETAT. Tolong kaum WANITA dengarkan cerita ini baik-baik sebelum terlambat!",0.0,diabetes,24.75
threads,2025-08-21,"Pasien ini rajin olahraga macam-macam. Tapi yang bikin saya paling khawatir → dia suka diet ketat. Kalau saya hitung, kalori hariannya cuma sekitar – kalori. Dia merasa sehat, tidak ada keluhan. Saat medical check-up lengkap, ternyata: 👉 HbA c = , (prediabetes) 👉 Glukosa puasa = mg/dL Jadi meski terlihat sehat dari luar… faktanya, metabolisme tubuhnya sudah bermasalah.",0.0,diabetes,24.75
threads,2025-08-21,"Saya tanya: “Kenapa kok diet ketat sekali?” Dia jawab: “Supaya slim, supaya awet muda.” Lalu saya bilang: “Awet muda dari mananya? Usia belum tahun, tapi sudah prediabetes.”",0.0,diabetes,24.75
threads,2025-08-21,"Yang seringkali tidak dipahami : Kalau massa otot kempes atau berkurang drastis, justru itu menjadi faktor risiko diabetes. Kenapa? Karena otot ibarat gudang penyimpanan gula darah dalam tubuh. Kalau otot hilang → gula darah ya muter saja di pembuluh darah, susah dikendalikan. Dan pada pasien ini, itu sudah nyata. Gula darah puasa memang belum di atas . Tapi HbA c sudah , (di atas , = prediabetes). Artinya, kerusakan metabolisme sudah mulai terjadi. Tabel : Panduan DMT Perkeni",0.0,diabetes,24.75
threads,2025-08-21,"Selain itu, pada wanita saat menopause, massa otot akan berkurang lebih jauh lagi. Kalau dari awal otot tidak dilatih → hidup bisa menderita sekali. Menjelang atau setelah menopause, risiko penyakit makin banyak: - Metabolisme kacau - Tulang kropos (osteoporosis) Dan yang lebih menakutkan → tiba-tiba patah tulang mendadak 🦴⚠️ Bayangkan hidup dengan tulang rapuh dan risiko patah hanya karena jatuh ringan… 😰",0.0,diabetes,24.75
threads,2025-08-21,"💡 Pertama, lakukan MEDICAL CHECK-UP. Pahami kondisi tubuh sendiri, karena profil kesehatan metabolisme tiap orang berbeda-beda. 🚫 Kedua, JANGAN DIET SEMBARANGAN, khususnya untuk wanita. Ingat, kalian harus menabung otot untuk menghadapi masa menopause. Sehat itu bukan cuma soal kurus atau terlihat awet muda. 👉 Yang terpenting adalah punya kualitas hidup yang baik di usia tua: tubuh kuat, metabolisme terjaga, dan tulang tetap kokoh.",0.0,diabetes,24.75
threads,2026-02-06,"Ini persis banget kyk saya dok. Umur , lari kali seminggu, ga nyemil, ga minum manis, makan × sehari. Mutusin MCU karena makin sering pipis tengah malam bisa sampe kali, ngantuk parah setelah makan, dan cepet lemas. Ternyata hasil test HbA C saya , . Dari situ mutusin buat perbaiki pola makan + mulai ngegym buat naikin massa otot. Setelah bulan test lagi HbA c turun jadi ,",0.0,diabetes,24.45
threads,2025-08-22,"Yang jadi pertanyaan, dia rajin olahraga, gulanya kan dibakar, tapi kenapa gulanya masih tinggi? Apakah olahraganya hanya ""sebatas gerak"" tanpa menghitung kalori yang terbakar?",0.0,diabetes,24.3
threads,2025-08-22,"+ add, cmiiw: HbA c = cerminan rata-rata kadar gula di darah selama - bulan terakhir. pasien rajin olahraga 'macam-macam' tapi massa otot kempes. asumsi: olahraga yg dijalani pasien cenderung lebih dominan cardio daripada resistance training, shg massa otot rendah. otot = gudang penyimpanan glukosa paling besar di tubuh. massa otot rendah = penyimpanan/penyerapan glukosa rendah. sehingga kada glukosa 'beredar' banyak di pembuluh darah = lebih banyak yg terikat hemoglobin = Hba c tinggi.",0.0,diabetes,24.3
threads,2025-08-22,"kenapa HbA c bisa jadi ukuran kadar gula darah - bulan terakhir? • Hb = Hemoglobin (protein dalam sel darah merah yang ngiket oksigen) • A c = subfraksi kecil dari hemoglobin A (hemoglobin dewasa normal) • hence HbA c = hemoglobin A yang mengalami glikosilasi (terikat glukosa)/'coated' by glucose. usia sel darah merah = kurang lebih hari, maka HbA c dipakai untuk melihat seberapa banyak hemoglobin yang “terlapisi gula” selama usia sel darah merah tsb.",0.0,diabetes,24.3
threads,2025-08-22,"Intinya olahraga jangan diet aja, bangun masa otot maka berat akan turun karena berkurangnya lemak dalam tubuh dan otot menjadi kuat, begitu ya, Dok.?",0.0,diabetes,24.3
threads,2025-08-22,"terus olahraga apa yg wanita itu lakukan, kok sampai ototnya tidak terlatih? ""padahal suka olahraga""",0.0,diabetes,24.3
threads,2025-08-22,"Saya menduga mbak² tersebut diet terlalu ketat sampai lupa memenuhi porsi asupan protein harian. Karena defisit protein, otot jadi ga berkembang. Karbo juga kurang, jadilah otot malah kemakan sama tubuh. Pankreas yang tiap hari kerja keras bikin insulin, ga direpair dengan bahan protein yang cukup. Kerja pankreas jadi lamban, ga bisa ngimbangi kadar gula dalam darah. Prediabetes deh.",0.0,diabetes,24.3
threads,2025-08-21,"Ntr saat org di nasehati bangun massa otot dgn latihan beban, mereka menghina blg olahraga itu msh byk yg lain bukan nge gym doang. Pdhl mreka ga tau beda cardio ama latihan beban 😒",0.0,diabetes,24.75
threads,2025-08-22,"Dok, prediabetes apakah bisa kembali normal ? Jika bisa, dgn cara spt apa dok ? Terima kasih🙏🏻",0.0,diabetes,24.3
threads,2025-08-22,"salah pasiennya suka cardio makanya guys cewe jgn takut angkat beban, beban tubuh udah bisa kok (push up, plank)",0.0,diabetes,24.3
threads,2025-08-22,"Klo nyapu, ngepel, nyuci, nyetrika momong anak itu jg bs dikatakan olga ga dok ?",0.0,diabetes,24.3
threads,2025-08-22,"Kalau makannya kayak gini gimana ya? Masih kurang ga ya proteinnya. Krn kl lihat di aplikasi zepp (krn sy pakai mi Band ) itu kok kurang terus. Sementara itu prohe kl banyak² juga boncos 😅. Saya olahraga tp ga keras² bgt juga. Kombinasi aerobik & jalan kaki, kadang sepeda statis. Oya, yg saya kurangi si karbo (terutama nasi) tapi sebenarnya ga ada pantangan sama sekali soal makanan",0.0,diabetes,24.3
threads,2025-08-22,"Emg iya klo ngasih makan otot juga harus cukup protein harian, bangun masa otot perlu kerja keras jg bukan sebulan bulan bs lgsung bangun otot, sumpah lawan mager dan waktu luangnya itu yg susah 😭",0.0,diabetes,24.3
threads,2025-08-22,"Saya pernah sebulan rajin olahraga, termasuk x weight training seminggu, tapi diet saya kekurangan protein jadi walaupun berat badan turun, yg turun adalah massa ototnya. Sekarang udah perbaikan diet jadi lebih tinggi protein dan massa ototnya naik lagi.",0.0,diabetes,24.3
threads,2025-08-22,"Doi lupa angkat beban itu harus sampe close to failure atau failure, biar ada sinyal muscle growth.",0.0,diabetes,24.3
threads,2025-08-23,"Sy banget ini dok, kalori harian sy batasin - bb jadi tp jalan bulan badan stuck gak bisa turun lagi walaupun kalori harian hanya segitu, lalu setahun lalu sy mulai angkat beban bb turun ke tapi kalori harian kdg lebih tapi badan segini aja mlh lebih proposional",0.0,diabetes,21.7
threads,2025-08-22,Gimana ??? Sering diet ketat + sering olahraga prediabet? Saya baca sampe bawah berulang gak disebutin kenapa nya.,0.0,diabetes,24.3
threads,2025-08-22,"Massa otot sangat sedikit, gula yg harusnya tersimpan di otot jadi ikut peredaran darah ..tidak terkendali",0.0,diabetes,24.3
threads,2025-08-22,"oalahh begitu cara kerjanya 👀 org tua yg jatuh kemudian jd sakit gabisa jalan normal lagi, dsebabkan krn gula darah? 👀 dn gula darah itu dsebabkan antara kalori banyak tp gapernah olahraga ato selalu olahraga tp kalori rendah? yg keduanya mngakibatkan massa otot kempes? massa otot kempes > gula darah ga terkontrol > metabolisme terganggu > tulang kropos Dok saya mau tanya, sy awam, medical check up itu harus di rumah sakit atau bisa di puskesmas? mencakup apa saja? dan budgetnya skitar brp ya?",0.0,diabetes,24.3
threads,2026-03-14,"Puasa Ramadhan aja sahur dan buka hrs diatur. Sahur mulai dg banyak buah, sayur, protein, complex carbohydrates. Saya juga masih minum kopi panas(bukan sampah in one ya). Saya baru bawa kue kering dari Jerman yg dibuat dari spelt wheat. Ini saya makan sedikit sbg tahap terakhir dari sahur sebelum olahraga. Cadangan dari makanan hanya bertahan - jam. Setelah itu tubuh akan memulai glukoneogenesis. Cara alami tubuh utk menyediakan molekul glukosa besar. Jadi teman , jangan panik",0.0,diabetes,21.1
threads,2025-08-22,"Dok boleh nambahin gak?, aku dulu kekurusan sering diet (ngatur pola makan) BBku kg, terus menstruasiku jd keganggu yg akhirnya PCOS, aku juga sering olahraga hampir tiap hari, terus dokter obgynku ngasih m*tfo*min (obat yg biasa dipake orang yg kena diabetes) nah ternyata masalahnya di BBku yg parah banget, akhirnya yaudah makan biasa aja pagi sarapan telor kampung , jalan kaki k steps perday, ningkatin massa otot, skg BBku kg dan mensku teratur malah maju sehari",0.0,diabetes,24.3
threads,2025-08-22,Saya tiap sore volly apakah itu ada manfaat untuk usia + ?,0.0,diabetes,24.3
threads,2025-08-22,Tergantung manfaat yg dicari,0.0,diabetes,24.3
threads,2025-08-19,"Assalamualaikum bismillah, izin saya share, semoga teman-teman terbantu sedikit ya. Saya dl penyintas diabetes, pcos, mama achberans, asma, gerd dan banyak lagi penyakit, dikarenakan obesitas. Saya hanya mengingatkan sumber utama nya adalah Glukosa, dimana glukosa melonjak karena Karbo dan gula. Maka perlahan saya mencoba untuk menerapkan low carb, if dan masuk kedalam ketofastosis. Qodarullah dalam tahun saya bisa turun KG, dari KG skrg stuck di KG. Tidak hanya membaik semuanya,",0.0,diabetes,25.5
threads,2025-08-19,"ada doanya untuk saat kita mendapatkan penyakit, bismillah saya sharing disini lagi ya 🙏🏻 ""Robbi annii massaniyadh dhurru wa anta arhamar roohimiin"" artinya, ""Ya Tuhanku, sesungguhnya aku telah ditimpa penyakit dan Engkau adalah Tuhan yang Maha Penyayang di antara semua penyayang."" Dan untuk penerapan saya, kembali pada pola hidup sehat. Jika kalian mau sharing atau bertanya, silahkan monggo ya bebas saja 🙏🏻",0.0,diabetes,25.5
threads,2025-08-19,"Insyallah saya bisa bermanfaat untuk semuanya, kalau ada yang mau ditanyakan boleh tulis di komen atau DM saya aman-aman aja kok 🙏🏻 bebas dan free aja ya 😊",0.0,diabetes,25.5
threads,2025-08-19,"izin sharing saya dulu dan sekarang ya 🙏🏻 KG awalnya dan sekarang KG, alhamdulillah penyakit membaik semuanya ❤️🫰🏻",0.0,diabetes,25.5
threads,2025-08-19,"butuh motovasi kaya gini nih. Aku adenomyosis, ginjal hanya satu sisa yang kiri, pernah kista ovarium sudah diangkat ovarium kanan, lower backpain (HNP), baru ini hipertensi. kudu banget ngurusin badan. TB , BB lagi naik drastis karna pengobatan hormon. ayo kak spill diet dan workoutnya ❤️",0.0,diabetes,25.5
threads,2025-08-19,"assalamualaikum bismillah untuk diet nya pasti Low carbs dan IF ya, untuk exercise cukup plank, squat aja. Kalau ginjal sisa berapa % kak? apakah airnya sudah dibatasi atau blm? karena kalau ginjal, saya pernah mentorin juga dan air sudah dibatasi, makanan hanya ikan ya kak 🙏🏻",0.0,diabetes,25.5
threads,2025-08-19,"Waalaikumsalam 🤍 wah hanya ikan? bosenan aku tuh 😅 kalo ginjal sisa berapa persen sih yang kiri fully function ya. jadi karna yg kanan mengecil (bahkan dokter bilang hilang), yg kiri compensate jadi membesar karena bebannya di dia smua.",0.0,diabetes,25.5
threads,2025-08-19,"air tidak dibatasi, hanya dibilang harus diet rendah purin (padahal doyan banget ati dan air kelapa). skrg olahraga hanya jalan kaki seminggu sekali (iya kuraaangg). skrg baru mulai IF lagi : baru harian dengan jendela makan jam sampe jam . tapi segala macem masih dimakan 😅",0.0,diabetes,25.5
threads,2025-08-19,ayo spill kaaa tp jgn suruh kita join kelas yaaa,0.0,diabetes,25.5
threads,2025-08-19,"assalamualaikum, bismillah, izin menjawab 🙏🏻 kalau untuk low carb, makanan nya harus hewani, yang tidak mengandung gula, kecap dan tepung an ya kak, contohnya ikan-ikan dan seafood. Untuk IF bisa dimulai dengaj : , biasanya bisa dibantu dengan waktu tidur, kalau tidur kan pasti ga makan ya. Jadikan itu dulu kalau sdh terbiasa bisa dinaikkan lagi menjadi : untuk jendela puasanya. Jangan lupa olahraga beban seperti barbel, bisa juga yoga. Tidur harus berkualitas, stress bawa meditasi.",0.0,diabetes,25.5
threads,2025-08-19,"ga perlu pake kelas, kakak boleh kok dm saya pribadi insyallah saya jawab 🙏🏻 bebas free aja kok, insyallah saya bs membantu bermanfaat untuk semuanya 😊",0.0,diabetes,25.5
threads,2025-08-20,barakallahufik MasyaAllah,0.0,diabetes,23.65
threads,2025-08-21,jazakumullahu khairan katsiran,0.0,diabetes,24.75
threads,2025-08-20,"Assalamualaikum....Kak, minta sarannya dong. TBku cm BB kg, gula normal , yg jadi permasalahan kolestrol sm asam uratku tinggi sama . Aq harus diet apa y Kak, harus memulai dr mana? Pdahal aq dah mengurangi gorengan sama skali, udah jarang banget lah makan gorengan. Paling atw itupun g setiap hari. Aq udah g makan nasi, ganti kadang pisang rebus atau umbi an, terus telor rebus, kadang makan capcay sayur dikasih orak arik telor.",0.0,diabetes,23.65
threads,2025-08-20,Kalo jendela puasa kopi dengan stevia amankah?,0.0,diabetes,23.65
