source_id,username,date,content,platform,load_timestamp,data_source,content_hash
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,ivanjonatahir,2026-02-07 07:00:00+07:00,Semangat ya Kak.. No boba juga loh,threads,2026-06-15 23:29:10.477375,threads,9cc1f2bb9034b87f970a051ad4dd93e1
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,anggitazhenk_,2026-02-07 07:00:00+07:00,siapp sama sekali engga kak,threads,2026-06-15 23:29:10.477375,threads,65752d0f29536e566089929a02703b4e
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,ivanjonatahir,2026-02-07 07:00:00+07:00,"Ada jurus lagi kalo mau, tapi diawal sakit dan menyiksa. Kakak ikut gym, karena otot saat dipakai dan kontraksi menyerap gula, jadi semua gula di tubuh akan diolah jadi energy saat Kakak gym… dampaknya adalah Kakak punya tulang yg kuat dan penampilan jadi lebih padat.",threads,2026-06-15 23:29:10.477375,threads,1543532c93fbe93a8dc7c0808a9de765
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,nurfadhilah7,2026-02-07 07:00:00+07:00,"Stop konsumsi gula rafinasi, dalam berbagai bentuk kak (minuman, roti, kue, permen, dll) Lalu yang gak kalah penting : LATIHAN OTOT.",threads,2026-06-15 23:29:10.477375,threads,467aa1b247505fe118d80d5bc23f583f
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,anggitazhenk_,2026-02-07 07:00:00+07:00,"sudah kak. tidak minum minuman manis, kue, roti dll sudah stop, hanya nasi saja yang masih",threads,2026-06-15 23:29:10.477375,threads,6acecea8f9d12f9c3c7fc1eee0d37ed7
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,asdichan,2026-02-07 07:00:00+07:00,"Benerin Pola makan (bukan ngurangin, tp menambahkan yg kurang, mengurangi yg berlebih) & olahraga otot (nambah massa otot)+cardio(kesehatan jantung, biar napasnya panjang)... Nanti dg sendiri ya stabil",threads,2026-06-15 23:29:10.477375,threads,34e6c8a483b74a23f1658e936d50ea01
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,anggitazhenk_,2026-02-07 07:00:00+07:00,baik kak terimakasih,threads,2026-06-15 23:29:10.477375,threads,14b0919c5f1760f53ce0ddb15de0ce74
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,veronicasannn,2026-02-07 07:00:00+07:00,Olahraga angkat beban kak…,threads,2026-06-15 23:29:10.477375,threads,e0441912de9888cfffba16a3725f7889
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,kemalardiyanto,2026-02-07 07:00:00+07:00,Kakak tau gula darahnya tinggi darimana kak? Tes gds > kalo abis makan wajar Tes gdp > fatloss Tes hba c > fatloss sambil pantau asupan carbo,threads,2026-06-15 23:29:10.477375,threads,3648a368a91dc11d992f67a365991cd6
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,anggitazhenk_,2026-02-08 07:00:00+07:00,habis tes dr dokter emang beberapa minggu ini gula darah lg tinggi dan hrs disuntik insulin,threads,2026-06-15 23:29:10.477375,threads,b69ac0caae9639ed5ef9a423518fdce6
